node,pid,run_id,seq,topic,partition,offset,kafka_ts_ms,kafka_ts_type,t_recv_ms,infer_ms,es_ms,t_done_ms,label,confidence
WIX,16556,20260925-135404_p4_c4_r1,4,perf_20260925-135404_p4_c4_r1,1,0,1790337245579,0,1790337473883.947,642.341,276.941,1790337474804.237,OFFENSIVE,0.5445
WIX,16556,20260925-135404_p4_c4_r1,16,perf_20260925-135404_p4_c4_r1,1,1,1790337245999,0,1790337474804.237,81.49,9.537,1790337474896.239,Normal,0.9411
WIX,16556,20260925-135404_p4_c4_r1,24,perf_20260925-135404_p4_c4_r1,1,2,1790337246280,0,1790337474897.244,45.887,47.722,1790337474990.854,Normal,0.9018
WIX,16556,20260925-135404_p4_c4_r1,25,perf_20260925-135404_p4_c4_r1,1,3,1790337246310,0,1790337474991.852,75.052,49.2,1790337475116.105,OFFENSIVE,0.7321
WIX,16556,20260925-135404_p4_c4_r1,29,perf_20260925-135404_p4_c4_r1,1,4,1790337246452,0,1790337475117.226,70.543,44.546,1790337475232.315,Normal,0.8951
WIX,16556,20260925-135404_p4_c4_r1,40,perf_20260925-135404_p4_c4_r1,1,5,1790337246829,0,1790337475232.315,43.445,48.167,1790337475324.927,Normal,0.9362
WIX,16556,20260925-135404_p4_c4_r1,46,perf_20260925-135404_p4_c4_r1,1,6,1790337247035,0,1790337475325.931,61.257,45.718,1790337475433.903,Normal,0.9429
WIX,16556,20260925-135404_p4_c4_r1,57,perf_20260925-135404_p4_c4_r1,1,7,1790337247411,0,1790337475434.412,61.796,45.066,1790337475542.269,Normal,0.9608
WIX,16556,20260925-135404_p4_c4_r1,59,perf_20260925-135404_p4_c4_r1,1,8,1790337247473,0,1790337475543.268,61.469,49.992,1790337475654.729,Normal,0.8852
WIX,16556,20260925-135404_p4_c4_r1,65,perf_20260925-135404_p4_c4_r1,1,9,1790337247693,0,1790337475655.732,74.377,50.701,1790337475780.81,Normal,0.9137
WIX,16556,20260925-135404_p4_c4_r1,73,perf_20260925-135404_p4_c4_r1,1,10,1790337247959,0,1790337475780.81,80.642,51.943,1790337475913.395,Normal,0.8871
WIX,16556,20260925-135404_p4_c4_r1,75,perf_20260925-135404_p4_c4_r1,1,11,1790337248037,0,1790337475914.404,86.616,51.604,1790337476053.617,Normal,0.8098
WIX,16556,20260925-135404_p4_c4_r1,77,perf_20260925-135404_p4_c4_r1,1,12,1790337248100,0,1790337476053.617,137.239,52.619,1790337476244.624,Normal,0.9757
WIX,16556,20260925-135404_p4_c4_r1,78,perf_20260925-135404_p4_c4_r1,1,13,1790337248131,0,1790337476246.14,52.203,48.606,1790337476347.952,Normal,0.9665
WIX,16556,20260925-135404_p4_c4_r1,81,perf_20260925-135404_p4_c4_r1,1,14,1790337248241,0,1790337476348.965,70.949,46.805,1790337476466.719,Normal,0.899
WIX,16556,20260925-135404_p4_c4_r1,84,perf_20260925-135404_p4_c4_r1,1,15,1790337248349,0,1790337476466.719,56.035,53.246,1790337476576.993,Normal,0.7611
WIX,16556,20260925-135404_p4_c4_r1,97,perf_20260925-135404_p4_c4_r1,1,16,1790337248784,0,1790337476577.996,65.713,55.826,1790337476700.544,Normal,0.87
WIX,16556,20260925-135404_p4_c4_r1,100,perf_20260925-135404_p4_c4_r1,1,17,1790337248893,0,1790337476700.544,61.33,54.312,1790337476816.186,Normal,0.9407
WIX,16556,20260925-135404_p4_c4_r1,102,perf_20260925-135404_p4_c4_r1,1,18,1790337248956,0,1790337476817.19,44.248,52.561,1790337476913.998,Normal,0.8523
WIX,16556,20260925-135404_p4_c4_r1,107,perf_20260925-135404_p4_c4_r1,1,19,1790337249127,0,1790337476914.995,64.353,50.24,1790337477029.588,Normal,0.4923
WIX,16556,20260925-135404_p4_c4_r1,109,perf_20260925-135404_p4_c4_r1,1,20,1790337249206,0,1790337477030.593,51.712,46.599,1790337477128.904,Normal,0.7583
WIX,16556,20260925-135404_p4_c4_r1,114,perf_20260925-135404_p4_c4_r1,1,21,1790337249378,0,1790337477129.923,48.025,48.376,1790337477226.324,Normal,0.954
WIX,16556,20260925-135404_p4_c4_r1,115,perf_20260925-135404_p4_c4_r1,1,22,1790337249409,0,1790337477226.324,82.964,51.667,1790337477360.956,Normal,0.924
WIX,16556,20260925-135404_p4_c4_r1,117,perf_20260925-135404_p4_c4_r1,1,23,1790337249473,0,1790337477361.949,49.677,45.776,1790337477458.395,Normal,0.9386
WIX,16556,20260925-135404_p4_c4_r1,120,perf_20260925-135404_p4_c4_r1,1,24,1790337249581,0,1790337477459.399,124.767,47.013,1790337477632.175,Normal,0.745
WIX,16556,20260925-135404_p4_c4_r1,123,perf_20260925-135404_p4_c4_r1,1,25,1790337249691,0,1790337477633.168,49.716,45.533,1790337477729.415,Normal,0.9629
WIX,16556,20260925-135404_p4_c4_r1,127,perf_20260925-135404_p4_c4_r1,1,26,1790337249832,0,1790337477729.928,164.629,46.041,1790337477941.598,Normal,0.9736
WIX,16556,20260925-135404_p4_c4_r1,128,perf_20260925-135404_p4_c4_r1,1,27,1790337249863,0,1790337477941.598,28.09,46.499,1790337478017.187,Normal,0.9627
WIX,16556,20260925-135404_p4_c4_r1,132,perf_20260925-135404_p4_c4_r1,1,28,1790337250003,0,1790337478017.187,33.101,46.951,1790337478098.236,Normal,0.9627
WIX,16556,20260925-135404_p4_c4_r1,141,perf_20260925-135404_p4_c4_r1,1,29,1790337250300,0,1790337478098.236,42.097,47.219,1790337478187.552,Normal,0.9618
WIX,16556,20260925-135404_p4_c4_r1,143,perf_20260925-135404_p4_c4_r1,1,30,1790337250378,0,1790337478188.554,39.849,49.321,1790337478277.723,Normal,0.8807
WIX,16556,20260925-135404_p4_c4_r1,153,perf_20260925-135404_p4_c4_r1,1,31,1790337250722,0,1790337478277.723,31.962,44.612,1790337478355.301,Normal,0.9382
WIX,16556,20260925-135404_p4_c4_r1,155,perf_20260925-135404_p4_c4_r1,1,32,1790337250786,0,1790337478355.301,159.997,48.336,1790337478564.747,Normal,0.8744
