time,host_cpu_%,host_ram_%,gpu_mem_MB,gpu_util_%,docker
13:57:35,0.0,77.7,226,2,kafka=158.23%/632.9MiB / 4.804GiB ; elasticsearch=0.54%/1.529GiB / 4.804GiB ; zookeeper=0.09%/98.3MiB / 4.804GiB
13:57:39,48.4,85.4,226,1,kafka=0.94%/547MiB / 4.804GiB ; elasticsearch=0.44%/1.529GiB / 4.804GiB ; zookeeper=0.16%/98.3MiB / 4.804GiB
13:57:43,56.5,87.0,223,2,kafka=0.88%/547MiB / 4.804GiB ; elasticsearch=0.39%/1.529GiB / 4.804GiB ; zookeeper=0.15%/98.3MiB / 4.804GiB
13:57:48,63.9,89.8,224,2,kafka=0.99%/547MiB / 4.804GiB ; elasticsearch=1.62%/1.529GiB / 4.804GiB ; zookeeper=0.25%/98.3MiB / 4.804GiB
13:57:53,30.7,91.8,198,2,kafka=0.82%/547MiB / 4.804GiB ; elasticsearch=8.84%/1.529GiB / 4.804GiB ; zookeeper=0.11%/98.3MiB / 4.804GiB
13:57:57,11.8,93.2,199,1,kafka=152.08%/611MiB / 4.804GiB ; elasticsearch=61.81%/1.529GiB / 4.804GiB ; zookeeper=0.14%/98.3MiB / 4.804GiB
13:58:02,53.0,93.5,201,2,kafka=1.08%/547.2MiB / 4.804GiB ; elasticsearch=24.62%/1.529GiB / 4.804GiB ; zookeeper=0.16%/98.3MiB / 4.804GiB
13:58:06,45.7,93.6,202,7,kafka=0.85%/547.2MiB / 4.804GiB ; elasticsearch=10.12%/1.53GiB / 4.804GiB ; zookeeper=0.15%/98.3MiB / 4.804GiB
13:58:11,52.2,93.8,200,7,kafka=73.85%/546.4MiB / 4.804GiB ; elasticsearch=12.54%/1.529GiB / 4.804GiB ; zookeeper=0.21%/98.32MiB / 4.804GiB
13:58:15,42.7,93.7,201,2,kafka=0.86%/546.4MiB / 4.804GiB ; elasticsearch=22.56%/1.531GiB / 4.804GiB ; zookeeper=0.16%/98.32MiB / 4.804GiB
13:58:19,41.4,93.8,201,2,kafka=2.37%/548MiB / 4.804GiB ; elasticsearch=16.70%/1.531GiB / 4.804GiB ; zookeeper=0.14%/98.32MiB / 4.804GiB
13:58:24,54.1,93.9,200,2,kafka=0.95%/546.4MiB / 4.804GiB ; elasticsearch=8.04%/1.531GiB / 4.804GiB ; zookeeper=0.80%/98.32MiB / 4.804GiB
13:58:28,46.7,94.0,201,1,kafka=0.84%/546.4MiB / 4.804GiB ; elasticsearch=12.09%/1.525GiB / 4.804GiB ; zookeeper=0.14%/98.32MiB / 4.804GiB
13:58:33,40.4,94.0,201,2,kafka=175.24%/591.1MiB / 4.804GiB ; elasticsearch=7.95%/1.525GiB / 4.804GiB ; zookeeper=0.14%/98.32MiB / 4.804GiB
13:58:37,51.4,93.9,202,1,kafka=1.28%/546.4MiB / 4.804GiB ; elasticsearch=9.04%/1.525GiB / 4.804GiB ; zookeeper=0.30%/98.32MiB / 4.804GiB
13:58:42,40.5,93.8,202,1,kafka=0.84%/546.4MiB / 4.804GiB ; elasticsearch=7.20%/1.525GiB / 4.804GiB ; zookeeper=0.88%/98.32MiB / 4.804GiB
13:58:46,50.5,93.8,203,3,kafka=43.89%/546.4MiB / 4.804GiB ; elasticsearch=7.17%/1.525GiB / 4.804GiB ; zookeeper=0.14%/98.33MiB / 4.804GiB
13:58:51,47.2,93.9,202,4,kafka=1.26%/546.4MiB / 4.804GiB ; elasticsearch=20.60%/1.525GiB / 4.804GiB ; zookeeper=0.91%/98.32MiB / 4.804GiB
13:58:56,38.9,93.8,202,3,kafka=38.61%/565.3MiB / 4.804GiB ; elasticsearch=8.34%/1.525GiB / 4.804GiB ; zookeeper=1.01%/98.32MiB / 4.804GiB
13:58:59,54.7,93.9,206,2,kafka=1.12%/545.7MiB / 4.804GiB ; elasticsearch=7.16%/1.524GiB / 4.804GiB ; zookeeper=0.33%/98.25MiB / 4.804GiB
