node,pid,run_id,seq,topic,partition,offset,kafka_ts_ms,kafka_ts_type,t_recv_ms,infer_ms,es_ms,t_done_ms,label,confidence
WIX,15720,20260925-135404_p4_c4_r1,1,perf_20260925-135404_p4_c4_r1,3,0,1790337245551,0,1790337473931.576,594.711,276.941,1790337474804.237,Normal,0.9403
WIX,15720,20260925-135404_p4_c4_r1,3,perf_20260925-135404_p4_c4_r1,3,1,1790337245552,0,1790337474804.237,45.682,8.229,1790337474858.149,Normal,0.9588
WIX,15720,20260925-135404_p4_c4_r1,7,perf_20260925-135404_p4_c4_r1,3,2,1790337245689,0,1790337474859.149,65.769,49.353,1790337474974.271,Normal,0.8199
WIX,15720,20260925-135404_p4_c4_r1,8,perf_20260925-135404_p4_c4_r1,3,3,1790337245720,0,1790337474975.281,79.628,47.918,1790337475103.824,OFFENSIVE,0.6827
WIX,15720,20260925-135404_p4_c4_r1,9,perf_20260925-135404_p4_c4_r1,3,4,1790337245751,0,1790337475104.365,52.851,43.596,1790337475201.358,Normal,0.9532
WIX,15720,20260925-135404_p4_c4_r1,13,perf_20260925-135404_p4_c4_r1,3,5,1790337245890,0,1790337475202.36,31.979,45.421,1790337475280.76,Normal,0.9406
WIX,15720,20260925-135404_p4_c4_r1,14,perf_20260925-135404_p4_c4_r1,3,6,1790337245921,0,1790337475280.76,94.351,49.185,1790337475425.309,Normal,0.9675
WIX,15720,20260925-135404_p4_c4_r1,19,perf_20260925-135404_p4_c4_r1,3,7,1790337246107,0,1790337475425.309,108.95,83.148,1790337475617.407,Normal,0.9553
WIX,15720,20260925-135404_p4_c4_r1,22,perf_20260925-135404_p4_c4_r1,3,8,1790337246201,0,1790337475618.423,39.35,7.516,1790337475666.287,Normal,0.9351
WIX,15720,20260925-135404_p4_c4_r1,28,perf_20260925-135404_p4_c4_r1,3,9,1790337246405,0,1790337475666.287,61.805,44.616,1790337475773.719,Normal,0.8797
WIX,15720,20260925-135404_p4_c4_r1,30,perf_20260925-135404_p4_c4_r1,3,10,1790337246485,0,1790337475774.721,74.101,51.851,1790337475901.666,Normal,0.7349
