node,pid,run_id,seq,topic,partition,offset,kafka_ts_ms,kafka_ts_type,t_recv_ms,infer_ms,es_ms,t_done_ms,label,confidence
WIX,22488,20260925-122758_p1_c1_r1,0,perf_20260925-122758_p1_c1_r1,0,0,1790332080199,0,1790332105371.79,798.373,611.201,1790332106782.365,Normal,0.9157
WIX,22488,20260925-122758_p1_c1_r1,1,perf_20260925-122758_p1_c1_r1,0,1,1790332080199,0,1790332106782.878,36.122,13.625,1790332106833.616,Normal,0.9297
WIX,22488,20260925-122758_p1_c1_r1,2,perf_20260925-122758_p1_c1_r1,0,2,1790332080199,0,1790332106833.616,28.925,49.764,1790332106912.304,Normal,0.9406
WIX,22488,20260925-122758_p1_c1_r1,3,perf_20260925-122758_p1_c1_r1,0,3,1790332080199,0,1790332106912.304,39.454,54.851,1790332107007.172,Normal,0.6054
WIX,22488,20260925-122758_p1_c1_r1,4,perf_20260925-122758_p1_c1_r1,0,4,1790332080199,0,1790332107007.172,62.099,48.929,1790332107118.2,Normal,0.9553
WIX,22488,20260925-122758_p1_c1_r1,5,perf_20260925-122758_p1_c1_r1,0,5,1790332080199,0,1790332107118.2,27.079,51.053,1790332107196.332,Normal,0.9605
WIX,22488,20260925-122758_p1_c1_r1,6,perf_20260925-122758_p1_c1_r1,0,6,1790332080199,0,1790332107197.337,28.26,52.985,1790332107279.819,Normal,0.9018
WIX,22488,20260925-122758_p1_c1_r1,7,perf_20260925-122758_p1_c1_r1,0,7,1790332080199,0,1790332107279.819,30.05,56.378,1790332107366.247,Normal,0.9516
WIX,22488,20260925-122758_p1_c1_r1,8,perf_20260925-122758_p1_c1_r1,0,8,1790332080199,0,1790332107366.247,34.688,50.026,1790332107451.963,Normal,0.8797
WIX,22488,20260925-122758_p1_c1_r1,9,perf_20260925-122758_p1_c1_r1,0,9,1790332080199,0,1790332107452.994,31.589,52.376,1790332107537.715,Normal,0.7349
WIX,22488,20260925-122758_p1_c1_r1,10,perf_20260925-122758_p1_c1_r1,0,10,1790332080199,0,1790332107538.723,43.29,52.711,1790332107635.729,Normal,0.9547
WIX,22488,20260925-122758_p1_c1_r1,11,perf_20260925-122758_p1_c1_r1,0,11,1790332080199,0,1790332107636.773,59.741,48.253,1790332107744.766,Normal,0.9547
WIX,22488,20260925-122758_p1_c1_r1,12,perf_20260925-122758_p1_c1_r1,0,12,1790332080199,0,1790332107744.766,41.464,52.353,1790332107838.92,Normal,0.9656
WIX,22488,20260925-122758_p1_c1_r1,13,perf_20260925-122758_p1_c1_r1,0,13,1790332080199,0,1790332107839.922,30.489,46.256,1790332107917.207,Normal,0.9375
WIX,22488,20260925-122758_p1_c1_r1,14,perf_20260925-122758_p1_c1_r1,0,14,1790332080200,0,1790332107917.207,29.99,51.048,1790332107999.237,Normal,0.8164
WIX,22488,20260925-122758_p1_c1_r1,15,perf_20260925-122758_p1_c1_r1,0,15,1790332080200,0,1790332107999.237,28.636,51.761,1790332108080.606,Normal,0.9603
WIX,22488,20260925-122758_p1_c1_r1,16,perf_20260925-122758_p1_c1_r1,0,16,1790332080200,0,1790332108081.616,35.813,47.487,1790332108165.954,Normal,0.9671
WIX,22488,20260925-122758_p1_c1_r1,17,perf_20260925-122758_p1_c1_r1,0,17,1790332080200,0,1790332108165.954,34.736,51.023,1790332108251.713,Normal,0.9618
WIX,22488,20260925-122758_p1_c1_r1,18,perf_20260925-122758_p1_c1_r1,0,18,1790332080200,0,1790332108252.738,42.068,52.476,1790332108347.914,Normal,0.9646
WIX,22488,20260925-122758_p1_c1_r1,19,perf_20260925-122758_p1_c1_r1,0,19,1790332080200,0,1790332108347.914,34.904,51.23,1790332108435.231,Normal,0.9665
WIX,22488,20260925-122758_p1_c1_r1,20,perf_20260925-122758_p1_c1_r1,0,20,1790332080200,0,1790332108435.231,84.844,49.835,1790332108570.435,Normal,0.8913
WIX,22488,20260925-122758_p1_c1_r1,21,perf_20260925-122758_p1_c1_r1,0,21,1790332080200,0,1790332108571.467,44.153,51.917,1790332108667.882,Normal,0.797
WIX,22488,20260925-122758_p1_c1_r1,22,perf_20260925-122758_p1_c1_r1,0,22,1790332080200,0,1790332108667.882,33.291,49.653,1790332108750.826,Normal,0.9526
WIX,22488,20260925-122758_p1_c1_r1,23,perf_20260925-122758_p1_c1_r1,0,23,1790332080200,0,1790332108750.826,56.456,52.864,1790332108860.146,Normal,0.9733
WIX,22488,20260925-122758_p1_c1_r1,24,perf_20260925-122758_p1_c1_r1,0,24,1790332080200,0,1790332108861.146,35.265,48.614,1790332108945.025,Normal,0.87
WIX,22488,20260925-122758_p1_c1_r1,25,perf_20260925-122758_p1_c1_r1,0,25,1790332080200,0,1790332108945.025,34.639,54.634,1790332109034.298,Normal,0.9407
WIX,22488,20260925-122758_p1_c1_r1,26,perf_20260925-122758_p1_c1_r1,0,26,1790332080200,0,1790332109034.298,40.19,53.176,1790332109128.356,Normal,0.7275
WIX,22488,20260925-122758_p1_c1_r1,27,perf_20260925-122758_p1_c1_r1,0,27,1790332080200,0,1790332109128.964,27.58,50.989,1790332109208.496,Normal,0.9314
WIX,22488,20260925-122758_p1_c1_r1,28,perf_20260925-122758_p1_c1_r1,0,28,1790332080200,0,1790332109208.496,45.148,53.263,1790332109307.904,Normal,0.7583
WIX,22488,20260925-122758_p1_c1_r1,29,perf_20260925-122758_p1_c1_r1,0,29,1790332080200,0,1790332109308.884,62.389,49.304,1790332109421.885,Normal,0.745
WIX,22488,20260925-122758_p1_c1_r1,30,perf_20260925-122758_p1_c1_r1,0,30,1790332080200,0,1790332109422.924,36.568,52.459,1790332109512.553,Normal,0.958
WIX,22488,20260925-122758_p1_c1_r1,31,perf_20260925-122758_p1_c1_r1,0,31,1790332080200,0,1790332109512.553,40.822,49.198,1790332109603.573,Normal,0.9715
WIX,22488,20260925-122758_p1_c1_r1,32,perf_20260925-122758_p1_c1_r1,0,32,1790332080201,0,1790332109603.573,58.72,47.36,1790332109711.163,Normal,0.9447
