node,pid,run_id,seq,topic,partition,offset,kafka_ts_ms,kafka_ts_type,t_recv_ms,infer_ms,es_ms,t_done_ms,label,confidence
WIX,3868,20260925-151752_p4_c4_r1,0,perf_20260925-151752_p4_c4_r1,0,0,1790342297479,0,1790342297528.164,853.376,595.204,1790342298978.742,Normal,0.9452
WIX,3868,20260925-151752_p4_c4_r1,2,perf_20260925-151752_p4_c4_r1,0,1,1790342297480,0,1790342298980.253,65.13,6.013,1790342299052.394,Normal,0.9685
WIX,3868,20260925-151752_p4_c4_r1,11,perf_20260925-151752_p4_c4_r1,0,2,1790342297749,0,1790342299059.392,68.933,47.322,1790342299175.646,Normal,0.9029
WIX,3868,20260925-151752_p4_c4_r1,17,perf_20260925-151752_p4_c4_r1,0,3,1790342297953,0,1790342299175.646,70.655,45.927,1790342299293.239,Normal,0.6054
WIX,3868,20260925-151752_p4_c4_r1,18,perf_20260925-151752_p4_c4_r1,0,4,1790342297985,0,1790342299293.239,74.8,46.775,1790342299416.713,Normal,0.9605
WIX,3868,20260925-151752_p4_c4_r1,21,perf_20260925-151752_p4_c4_r1,0,5,1790342298094,0,1790342299417.229,58.222,50.154,1790342299526.603,Normal,0.9605
WIX,3868,20260925-151752_p4_c4_r1,23,perf_20260925-151752_p4_c4_r1,0,6,1790342298156,0,1790342299526.603,54.085,43.986,1790342299625.671,Normal,0.9641
WIX,3868,20260925-151752_p4_c4_r1,26,perf_20260925-151752_p4_c4_r1,0,7,1790342298266,0,1790342299625.671,48.627,46.602,1790342299721.9,Normal,0.9516
WIX,3868,20260925-151752_p4_c4_r1,27,perf_20260925-151752_p4_c4_r1,0,8,1790342298297,0,1790342299722.904,68.758,49.313,1790342299842.427,OFFENSIVE,0.5659
WIX,3868,20260925-151752_p4_c4_r1,38,perf_20260925-151752_p4_c4_r1,0,9,1790342298674,0,1790342299842.427,55.469,47.132,1790342299945.029,Normal,0.9533
WIX,3868,20260925-151752_p4_c4_r1,41,perf_20260925-151752_p4_c4_r1,0,10,1790342298783,0,1790342299945.029,47.187,51.959,1790342300044.175,Normal,0.9656
WIX,3868,20260925-151752_p4_c4_r1,42,perf_20260925-151752_p4_c4_r1,0,11,1790342298814,0,1790342300045.188,59.17,51.851,1790342300156.208,Normal,0.9761
WIX,3868,20260925-151752_p4_c4_r1,45,perf_20260925-151752_p4_c4_r1,0,12,1790342298909,0,1790342300157.223,56.352,49.479,1790342300264.053,Normal,0.8729
WIX,3868,20260925-151752_p4_c4_r1,48,perf_20260925-151752_p4_c4_r1,0,13,1790342299020,0,1790342300265.052,85.381,51.599,1790342300402.573,Normal,0.9547
WIX,3868,20260925-151752_p4_c4_r1,49,perf_20260925-151752_p4_c4_r1,0,14,1790342299051,0,1790342300404.089,70.08,50.773,1790342300526.226,Normal,0.9678
WIX,3868,20260925-151752_p4_c4_r1,51,perf_20260925-151752_p4_c4_r1,0,15,1790342299129,0,1790342300539.324,60.773,56.722,1790342300658.328,Normal,0.8367
WIX,3868,20260925-151752_p4_c4_r1,62,perf_20260925-151752_p4_c4_r1,0,16,1790342299503,0,1790342300658.328,84.86,47.622,1790342300791.832,OFFENSIVE,0.3516
WIX,3868,20260925-151752_p4_c4_r1,63,perf_20260925-151752_p4_c4_r1,0,17,1790342299535,0,1790342300792.834,76.449,45.192,1790342300915.489,Normal,0.9671
WIX,3868,20260925-151752_p4_c4_r1,67,perf_20260925-151752_p4_c4_r1,0,18,1790342299679,0,1790342300916.163,51.23,46.684,1790342301015.077,Normal,0.9248
WIX,3868,20260925-151752_p4_c4_r1,68,perf_20260925-151752_p4_c4_r1,0,19,1790342299709,0,1790342301015.077,63.347,50.42,1790342301130.369,Normal,0.9553
WIX,3868,20260925-151752_p4_c4_r1,69,perf_20260925-151752_p4_c4_r1,0,20,1790342299740,0,1790342301131.937,71.23,63.757,1790342301266.923,Normal,0.9602
WIX,3868,20260925-151752_p4_c4_r1,76,perf_20260925-151752_p4_c4_r1,0,21,1790342299976,0,1790342301266.923,66.924,68.326,1790342301402.173,Normal,0.9559
WIX,3868,20260925-151752_p4_c4_r1,82,perf_20260925-151752_p4_c4_r1,0,22,1790342300193,0,1790342301402.687,93.809,47.624,1790342301544.12,Normal,0.9753
WIX,3868,20260925-151752_p4_c4_r1,85,perf_20260925-151752_p4_c4_r1,0,23,1790342300288,0,1790342301545.113,97.38,51.749,1790342301694.243,Normal,0.9733
WIX,3868,20260925-151752_p4_c4_r1,86,perf_20260925-151752_p4_c4_r1,0,24,1790342300334,0,1790342301695.257,77.064,48.587,1790342301821.903,Normal,0.9424
WIX,3868,20260925-151752_p4_c4_r1,89,perf_20260925-151752_p4_c4_r1,0,25,1790342300429,0,1790342301822.419,65.911,47.5,1790342301935.83,Normal,0.9539
WIX,3868,20260925-151752_p4_c4_r1,91,perf_20260925-151752_p4_c4_r1,0,26,1790342300507,0,1790342301936.345,43.833,45.119,1790342302026.3,Normal,0.9057
WIX,3868,20260925-151752_p4_c4_r1,93,perf_20260925-151752_p4_c4_r1,0,27,1790342300571,0,1790342302031.296,77.292,46.539,1790342302155.127,Normal,0.9679
WIX,3868,20260925-151752_p4_c4_r1,94,perf_20260925-151752_p4_c4_r1,0,28,1790342300601,0,1790342302156.136,45.579,44.619,1790342302247.345,Normal,0.9327
WIX,3868,20260925-151752_p4_c4_r1,95,perf_20260925-151752_p4_c4_r1,0,29,1790342300633,0,1790342302248.344,50.486,54.549,1790342302354.369,Normal,0.8903
WIX,3868,20260925-151752_p4_c4_r1,98,perf_20260925-151752_p4_c4_r1,0,30,1790342300741,0,1790342302354.369,46.013,49.522,1790342302449.904,Normal,0.9591
WIX,3868,20260925-151752_p4_c4_r1,103,perf_20260925-151752_p4_c4_r1,0,31,1790342300913,0,1790342302449.904,38.264,50.815,1790342302538.983,Normal,0.6914
WIX,3868,20260925-151752_p4_c4_r1,113,perf_20260925-151752_p4_c4_r1,0,32,1790342301255,0,1790342302538.983,28.011,92.314,1790342302659.308,Normal,0.9401
WIX,3868,20260925-151752_p4_c4_r1,116,perf_20260925-151752_p4_c4_r1,0,33,1790342301366,0,1790342302659.308,57.21,6.002,1790342302722.521,Normal,0.8864
WIX,3868,20260925-151752_p4_c4_r1,121,perf_20260925-151752_p4_c4_r1,0,34,1790342301538,0,1790342302723.523,43.177,46.999,1790342302814.705,Normal,0.958
WIX,3868,20260925-151752_p4_c4_r1,122,perf_20260925-151752_p4_c4_r1,0,35,1790342301568,0,1790342302814.705,47.218,46.649,1790342302909.57,Normal,0.9407
WIX,3868,20260925-151752_p4_c4_r1,124,perf_20260925-151752_p4_c4_r1,0,36,1790342301647,0,1790342302909.57,29.041,47.177,1790342302985.788,Normal,0.8958
WIX,3868,20260925-151752_p4_c4_r1,125,perf_20260925-151752_p4_c4_r1,0,37,1790342301678,0,1790342302985.788,33.005,48.233,1790342303067.026,Normal,0.9589
WIX,3868,20260925-151752_p4_c4_r1,130,perf_20260925-151752_p4_c4_r1,0,38,1790342301851,0,1790342303068.539,51.617,46.599,1790342303166.756,Normal,0.9371
WIX,3868,20260925-151752_p4_c4_r1,131,perf_20260925-151752_p4_c4_r1,0,39,1790342301882,0,1790342303167.755,45.001,45.032,1790342303258.744,Normal,0.9715
WIX,3868,20260925-151752_p4_c4_r1,134,perf_20260925-151752_p4_c4_r1,0,40,1790342301977,0,1790342303259.78,48.878,44.729,1790342303354.387,Normal,0.9234
