time,host_cpu_%,host_ram_%,gpu_mem_MB,gpu_util_%,docker
15:17:55,0.0,80.4,244,0,kafka=0.91%/558.7MiB / 4.804GiB ; elasticsearch=0.35%/1.532GiB / 4.804GiB ; zookeeper=0.12%/99.77MiB / 4.804GiB
15:18:00,70.3,88.9,244,0,kafka=0.74%/558.5MiB / 4.804GiB ; elasticsearch=0.45%/1.532GiB / 4.804GiB ; zookeeper=0.19%/99.77MiB / 4.804GiB
15:18:05,66.1,91.3,244,0,kafka=0.85%/558.5MiB / 4.804GiB ; elasticsearch=0.52%/1.532GiB / 4.804GiB ; zookeeper=0.18%/99.78MiB / 4.804GiB
15:18:08,79.3,93.9,187,0,kafka=20.67%/566.8MiB / 4.804GiB ; elasticsearch=3.62%/1.532GiB / 4.804GiB ; zookeeper=0.14%/99.78MiB / 4.804GiB
15:18:13,63.6,94.8,187,0,kafka=0.84%/558.5MiB / 4.804GiB ; elasticsearch=0.95%/1.532GiB / 4.804GiB ; zookeeper=0.12%/99.79MiB / 4.804GiB
15:18:17,6.3,94.6,187,0,kafka=1.75%/558.6MiB / 4.804GiB ; elasticsearch=0.42%/1.532GiB / 4.804GiB ; zookeeper=0.11%/99.79MiB / 4.804GiB
15:18:21,33.5,96.4,187,0,kafka=126.65%/595MiB / 4.804GiB ; elasticsearch=16.52%/1.532GiB / 4.804GiB ; zookeeper=0.15%/99.79MiB / 4.804GiB
15:18:26,55.0,96.8,187,0,kafka=6.17%/559MiB / 4.804GiB ; elasticsearch=125.53%/1.533GiB / 4.804GiB ; zookeeper=0.14%/99.79MiB / 4.804GiB
15:18:30,39.4,96.5,187,0,kafka=4.22%/558.9MiB / 4.804GiB ; elasticsearch=16.68%/1.533GiB / 4.804GiB ; zookeeper=0.20%/99.79MiB / 4.804GiB
15:18:35,39.9,96.8,187,0,kafka=11.15%/559.6MiB / 4.804GiB ; elasticsearch=14.24%/1.532GiB / 4.804GiB ; zookeeper=0.98%/99.72MiB / 4.804GiB
