node,pid,run_id,seq,topic,partition,offset,kafka_ts_ms,kafka_ts_type,t_recv_ms,infer_ms,es_ms,t_done_ms,label,confidence
WIX,9244,20260923-233648_p2_c2_r2,1,perf_20260923-233648_p2_c2_r2,1,0,1790199410126,0,1790199431153.175,119.914,321.588,1790199431594.676,Normal,0.9452
WIX,9244,20260923-233648_p2_c2_r2,3,perf_20260923-233648_p2_c2_r2,1,1,1790199410126,0,1790199431595.731,53.441,9.167,1790199431659.564,Normal,0.9685
WIX,9244,20260923-233648_p2_c2_r2,4,perf_20260923-233648_p2_c2_r2,1,2,1790199410126,0,1790199431659.564,43.087,48.517,1790199431752.218,Normal,0.9588
WIX,9244,20260923-233648_p2_c2_r2,7,perf_20260923-233648_p2_c2_r2,1,3,1790199410126,0,1790199431752.218,80.911,50.853,1790199431883.982,Normal,0.9439
WIX,9244,20260923-233648_p2_c2_r2,8,perf_20260923-233648_p2_c2_r2,1,4,1790199410126,0,1790199431884.98,54.837,47.848,1790199431988.225,Normal,0.8636
WIX,9244,20260923-233648_p2_c2_r2,9,perf_20260923-233648_p2_c2_r2,1,5,1790199410127,0,1790199431988.225,45.236,46.459,1790199432081.852,Normal,0.9297
WIX,9244,20260923-233648_p2_c2_r2,13,perf_20260923-233648_p2_c2_r2,1,6,1790199410127,0,1790199432081.852,93.093,46.153,1790199432222.1,Normal,0.9557
WIX,9244,20260923-233648_p2_c2_r2,14,perf_20260923-233648_p2_c2_r2,1,7,1790199410128,0,1790199432222.1,37.128,48.782,1790199432308.01,Normal,0.9029
WIX,9244,20260923-233648_p2_c2_r2,16,perf_20260923-233648_p2_c2_r2,1,8,1790199410128,0,1790199432309.035,41.57,48.517,1790199432399.123,Normal,0.9747
WIX,9244,20260923-233648_p2_c2_r2,19,perf_20260923-233648_p2_c2_r2,1,9,1790199410128,0,1790199432399.123,68.709,49.432,1790199432519.262,Normal,0.9675
WIX,9244,20260923-233648_p2_c2_r2,22,perf_20260923-233648_p2_c2_r2,1,10,1790199410128,0,1790199432519.262,165.016,47.964,1790199432733.004,Normal,0.9286
WIX,9244,20260923-233648_p2_c2_r2,24,perf_20260923-233648_p2_c2_r2,1,11,1790199410128,0,1790199432734.002,54.747,46.868,1790199432836.202,Normal,0.9411
WIX,9244,20260923-233648_p2_c2_r2,25,perf_20260923-233648_p2_c2_r2,1,12,1790199410128,0,1790199432836.202,52.485,48.788,1790199432937.476,Normal,0.6054
WIX,9244,20260923-233648_p2_c2_r2,28,perf_20260923-233648_p2_c2_r2,1,13,1790199410129,0,1790199432937.476,34.69,48.698,1790199433020.864,Normal,0.9447
WIX,9244,20260923-233648_p2_c2_r2,29,perf_20260923-233648_p2_c2_r2,1,14,1790199410129,0,1790199433021.865,75.938,48.957,1790199433147.792,Normal,0.9553
WIX,9244,20260923-233648_p2_c2_r2,30,perf_20260923-233648_p2_c2_r2,1,15,1790199410129,0,1790199433148.829,38.181,49.255,1790199433236.265,Normal,0.9605
WIX,9244,20260923-233648_p2_c2_r2,31,perf_20260923-233648_p2_c2_r2,1,16,1790199410129,0,1790199433236.265,112.627,48.775,1790199433398.606,HATE,0.5241
WIX,9244,20260923-233648_p2_c2_r2,32,perf_20260923-233648_p2_c2_r2,1,17,1790199410129,0,1790199433398.997,38.204,48.68,1790199433485.881,Normal,0.9683
WIX,9244,20260923-233648_p2_c2_r2,33,perf_20260923-233648_p2_c2_r2,1,18,1790199410129,0,1790199433486.886,68.458,46.61,1790199433601.954,Normal,0.9351
WIX,9244,20260923-233648_p2_c2_r2,35,perf_20260923-233648_p2_c2_r2,1,19,1790199410129,0,1790199433601.954,57.2,48.119,1790199433707.272,Normal,0.9791
WIX,9244,20260923-233648_p2_c2_r2,39,perf_20260923-233648_p2_c2_r2,1,20,1790199410129,0,1790199433707.272,35.834,47.877,1790199433791.978,Normal,0.9641
WIX,9244,20260923-233648_p2_c2_r2,40,perf_20260923-233648_p2_c2_r2,1,21,1790199410129,0,1790199433791.978,33.793,45.906,1790199433871.677,Normal,0.9018
WIX,9244,20260923-233648_p2_c2_r2,44,perf_20260923-233648_p2_c2_r2,1,22,1790199410130,0,1790199433872.194,34.736,45.094,1790199433953.065,Normal,0.8797
WIX,9244,20260923-233648_p2_c2_r2,46,perf_20260923-233648_p2_c2_r2,1,23,1790199410130,0,1790199433953.065,51.661,49.508,1790199434054.234,Normal,0.8951
WIX,9244,20260923-233648_p2_c2_r2,50,perf_20260923-233648_p2_c2_r2,1,24,1790199410130,0,1790199434055.227,71.484,44.627,1790199434171.338,Normal,0.9754
WIX,9244,20260923-233648_p2_c2_r2,53,perf_20260923-233648_p2_c2_r2,1,25,1790199410130,0,1790199434171.338,54.999,46.162,1790199434274.523,Normal,0.9739
WIX,9244,20260923-233648_p2_c2_r2,57,perf_20260923-233648_p2_c2_r2,1,26,1790199410130,0,1790199434275.53,50.714,49.322,1790199434375.566,Normal,0.5773
WIX,9244,20260923-233648_p2_c2_r2,59,perf_20260923-233648_p2_c2_r2,1,27,1790199410132,0,1790199434375.566,89.165,47.986,1790199434514.224,Normal,0.9787
WIX,9244,20260923-233648_p2_c2_r2,60,perf_20260923-233648_p2_c2_r2,1,28,1790199410132,0,1790199434515.261,43.379,48.243,1790199434607.88,Normal,0.5606
WIX,9244,20260923-233648_p2_c2_r2,64,perf_20260923-233648_p2_c2_r2,1,29,1790199410132,0,1790199434607.88,47.52,52.092,1790199434708.005,Normal,0.9683
WIX,9244,20260923-233648_p2_c2_r2,65,perf_20260923-233648_p2_c2_r2,1,30,1790199410132,0,1790199434708.005,50.375,49.966,1790199434808.345,Normal,0.963
WIX,9244,20260923-233648_p2_c2_r2,66,perf_20260923-233648_p2_c2_r2,1,31,1790199410132,0,1790199434808.345,47.65,48.708,1790199434904.703,Normal,0.9297
WIX,9244,20260923-233648_p2_c2_r2,70,perf_20260923-233648_p2_c2_r2,1,32,1790199410132,0,1790199434904.703,51.231,47.213,1790199435003.715,Normal,0.9656
WIX,9244,20260923-233648_p2_c2_r2,71,perf_20260923-233648_p2_c2_r2,1,33,1790199410132,0,1790199435004.267,47.261,45.912,1790199435097.441,Normal,0.9162
WIX,9244,20260923-233648_p2_c2_r2,73,perf_20260923-233648_p2_c2_r2,1,34,1790199410133,0,1790199435098.47,64.316,45.535,1790199435208.995,Normal,0.9591
WIX,9244,20260923-233648_p2_c2_r2,75,perf_20260923-233648_p2_c2_r2,1,35,1790199410133,0,1790199435208.995,47.649,50.395,1790199435308.369,Normal,0.8729
WIX,9244,20260923-233648_p2_c2_r2,77,perf_20260923-233648_p2_c2_r2,1,36,1790199410133,0,1790199435308.369,47.931,49.341,1790199435406.638,OFFENSIVE,0.8247
WIX,9244,20260923-233648_p2_c2_r2,78,perf_20260923-233648_p2_c2_r2,1,37,1790199410133,0,1790199435406.638,48.971,46.585,1790199435503.242,Normal,0.9429
WIX,9244,20260923-233648_p2_c2_r2,79,perf_20260923-233648_p2_c2_r2,1,38,1790199410133,0,1790199435503.242,46.739,46.306,1790199435597.283,Normal,0.9619
WIX,9244,20260923-233648_p2_c2_r2,80,perf_20260923-233648_p2_c2_r2,1,39,1790199410133,0,1790199435598.29,50.416,48.768,1790199435697.473,Normal,0.4294
WIX,9244,20260923-233648_p2_c2_r2,81,perf_20260923-233648_p2_c2_r2,1,40,1790199410133,0,1790199435697.473,59.777,46.951,1790199435805.196,OFFENSIVE,0.7918
WIX,9244,20260923-233648_p2_c2_r2,84,perf_20260923-233648_p2_c2_r2,1,41,1790199410133,0,1790199435805.196,54.412,49.224,1790199435909.794,Normal,0.9755
WIX,9244,20260923-233648_p2_c2_r2,87,perf_20260923-233648_p2_c2_r2,1,42,1790199410133,0,1790199435909.794,96.297,43.976,1790199436050.61,Normal,0.9689
WIX,9244,20260923-233648_p2_c2_r2,88,perf_20260923-233648_p2_c2_r2,1,43,1790199410133,0,1790199436051.167,75.694,51.642,1790199436179.506,OFFENSIVE,0.9318
WIX,9244,20260923-233648_p2_c2_r2,90,perf_20260923-233648_p2_c2_r2,1,44,1790199410134,0,1790199436179.506,40.108,45.798,1790199436265.412,Normal,0.9375
WIX,9244,20260923-233648_p2_c2_r2,92,perf_20260923-233648_p2_c2_r2,1,45,1790199410134,0,1790199436266.436,38.277,46.795,1790199436352.502,Normal,0.9115
WIX,9244,20260923-233648_p2_c2_r2,96,perf_20260923-233648_p2_c2_r2,1,46,1790199410134,0,1790199436352.502,45.124,50.39,1790199436449.025,OFFENSIVE,0.8992
WIX,9244,20260923-233648_p2_c2_r2,97,perf_20260923-233648_p2_c2_r2,1,47,1790199410134,0,1790199436449.025,49.489,48.432,1790199436546.946,Normal,0.8164
WIX,9244,20260923-233648_p2_c2_r2,99,perf_20260923-233648_p2_c2_r2,1,48,1790199410134,0,1790199436546.946,48.629,46.821,1790199436643.381,Normal,0.909
WIX,9244,20260923-233648_p2_c2_r2,100,perf_20260923-233648_p2_c2_r2,1,49,1790199410135,0,1790199436643.381,44.688,46.725,1790199436735.803,Normal,0.9603
WIX,9244,20260923-233648_p2_c2_r2,102,perf_20260923-233648_p2_c2_r2,1,50,1790199410135,0,1790199436735.803,61.842,53.852,1790199436851.497,HATE,0.6385
WIX,9244,20260923-233648_p2_c2_r2,104,perf_20260923-233648_p2_c2_r2,1,51,1790199410135,0,1790199436851.497,52.381,48.388,1790199436952.266,OFFENSIVE,0.3516
WIX,9244,20260923-233648_p2_c2_r2,105,perf_20260923-233648_p2_c2_r2,1,52,1790199410135,0,1790199436953.264,52.116,48.101,1790199437054.477,Normal,0.9736
WIX,9244,20260923-233648_p2_c2_r2,107,perf_20260923-233648_p2_c2_r2,1,53,1790199410135,0,1790199437054.477,50.329,47.523,1790199437152.329,Normal,0.9703
WIX,9244,20260923-233648_p2_c2_r2,108,perf_20260923-233648_p2_c2_r2,1,54,1790199410135,0,1790199437152.329,44.386,49.343,1790199437246.058,Normal,0.9137
