node,pid,run_id,seq,topic,partition,offset,kafka_ts_ms,kafka_ts_type,t_recv_ms,infer_ms,es_ms,t_done_ms,label,confidence
WIX,18004,20260923-235829_p4_c4_r2,4,perf_20260923-235829_p4_c4_r2,1,0,1790200710727,0,1790200731795.348,160.73,226.079,1790200732183.163,Normal,0.9588
WIX,18004,20260923-235829_p4_c4_r2,16,perf_20260923-235829_p4_c4_r2,1,1,1790200710728,0,1790200732183.163,74.295,9.66,1790200732268.632,Normal,0.9747
WIX,18004,20260923-235829_p4_c4_r2,24,perf_20260923-235829_p4_c4_r2,1,2,1790200710729,0,1790200732269.631,71.757,44.588,1790200732386.974,Normal,0.9411
WIX,18004,20260923-235829_p4_c4_r2,25,perf_20260923-235829_p4_c4_r2,1,3,1790200710729,0,1790200732387.974,70.483,46.157,1790200732504.614,Normal,0.6054
WIX,18004,20260923-235829_p4_c4_r2,29,perf_20260923-235829_p4_c4_r2,1,4,1790200710729,0,1790200732504.614,88.194,46.139,1790200732639.945,Normal,0.9553
WIX,18004,20260923-235829_p4_c4_r2,40,perf_20260923-235829_p4_c4_r2,1,5,1790200710729,0,1790200732639.945,58.37,44.282,1790200732743.599,Normal,0.9018
WIX,18004,20260923-235829_p4_c4_r2,46,perf_20260923-235829_p4_c4_r2,1,6,1790200710730,0,1790200732743.599,80.437,45.065,1790200732869.102,Normal,0.8951
WIX,18004,20260923-235829_p4_c4_r2,57,perf_20260923-235829_p4_c4_r2,1,7,1790200710731,0,1790200732870.096,81.122,48.274,1790200732999.492,Normal,0.5773
WIX,18004,20260923-235829_p4_c4_r2,59,perf_20260923-235829_p4_c4_r2,1,8,1790200710731,0,1790200733000.492,84.871,47.003,1790200733132.365,Normal,0.9787
WIX,18004,20260923-235829_p4_c4_r2,65,perf_20260923-235829_p4_c4_r2,1,9,1790200710732,0,1790200733132.365,44.113,45.192,1790200733222.672,Normal,0.963
WIX,18004,20260923-235829_p4_c4_r2,73,perf_20260923-235829_p4_c4_r2,1,10,1790200710732,0,1790200733224.365,73.904,45.853,1790200733345.125,Normal,0.9591
WIX,18004,20260923-235829_p4_c4_r2,75,perf_20260923-235829_p4_c4_r2,1,11,1790200710732,0,1790200733345.684,60.267,49.621,1790200733456.089,Normal,0.8729
WIX,18004,20260923-235829_p4_c4_r2,77,perf_20260923-235829_p4_c4_r2,1,12,1790200710732,0,1790200733456.089,66.069,44.261,1790200733567.421,OFFENSIVE,0.8247
WIX,18004,20260923-235829_p4_c4_r2,78,perf_20260923-235829_p4_c4_r2,1,13,1790200710732,0,1790200733568.42,37.062,46.964,1790200733652.446,Normal,0.9429
WIX,18004,20260923-235829_p4_c4_r2,81,perf_20260923-235829_p4_c4_r2,1,14,1790200710733,0,1790200733652.446,68.718,48.674,1790200733769.839,OFFENSIVE,0.7918
