node,pid,run_id,seq,topic,partition,offset,kafka_ts_ms,kafka_ts_type,t_recv_ms,infer_ms,es_ms,t_done_ms,label,confidence
WIX,19300,20260923-235829_p4_c4_r2,0,perf_20260923-235829_p4_c4_r2,0,0,1790200710726,0,1790200731790.314,147.848,217.713,1790200732155.875,Normal,0.9501
WIX,19300,20260923-235829_p4_c4_r2,2,perf_20260923-235829_p4_c4_r2,0,1,1790200710727,0,1790200732156.434,59.327,7.54,1790200732223.301,Normal,0.9403
WIX,19300,20260923-235829_p4_c4_r2,11,perf_20260923-235829_p4_c4_r2,0,2,1790200710728,0,1790200732223.301,96.314,42.831,1790200732362.445,OFFENSIVE,0.6827
WIX,19300,20260923-235829_p4_c4_r2,17,perf_20260923-235829_p4_c4_r2,0,3,1790200710728,0,1790200732363.452,69.465,44.676,1790200732477.593,Normal,0.9669
WIX,19300,20260923-235829_p4_c4_r2,18,perf_20260923-235829_p4_c4_r2,0,4,1790200710728,0,1790200732477.593,32.02,46.475,1790200732556.087,Normal,0.9406
WIX,19300,20260923-235829_p4_c4_r2,21,perf_20260923-235829_p4_c4_r2,0,5,1790200710728,0,1790200732556.087,43.723,47.159,1790200732647.967,Normal,0.9126
WIX,19300,20260923-235829_p4_c4_r2,23,perf_20260923-235829_p4_c4_r2,0,6,1790200710728,0,1790200732648.972,66.868,48.77,1790200732764.61,Normal,0.9264
WIX,19300,20260923-235829_p4_c4_r2,26,perf_20260923-235829_p4_c4_r2,0,7,1790200710729,0,1790200732765.614,61.411,46.073,1790200732873.097,Normal,0.8983
WIX,19300,20260923-235829_p4_c4_r2,27,perf_20260923-235829_p4_c4_r2,0,8,1790200710729,0,1790200732874.099,55.058,51.317,1790200732980.474,Normal,0.9605
WIX,19300,20260923-235829_p4_c4_r2,38,perf_20260923-235829_p4_c4_r2,0,9,1790200710729,0,1790200732980.474,58.391,44.461,1790200733084.363,Normal,0.9759
WIX,19300,20260923-235829_p4_c4_r2,41,perf_20260923-235829_p4_c4_r2,0,10,1790200710729,0,1790200733085.363,50.543,46.718,1790200733183.618,OFFENSIVE,0.7321
WIX,19300,20260923-235829_p4_c4_r2,42,perf_20260923-235829_p4_c4_r2,0,11,1790200710730,0,1790200733184.626,36.541,50.453,1790200733273.125,Normal,0.9516
WIX,19300,20260923-235829_p4_c4_r2,45,perf_20260923-235829_p4_c4_r2,0,12,1790200710730,0,1790200733273.125,57.15,46.833,1790200733378.418,Normal,0.6606
WIX,19300,20260923-235829_p4_c4_r2,48,perf_20260923-235829_p4_c4_r2,0,13,1790200710730,0,1790200733378.418,55.614,51.332,1790200733486.367,Normal,0.9513
WIX,19300,20260923-235829_p4_c4_r2,49,perf_20260923-235829_p4_c4_r2,0,14,1790200710730,0,1790200733487.368,58.882,46.201,1790200733593.47,Normal,0.9705
WIX,19300,20260923-235829_p4_c4_r2,51,perf_20260923-235829_p4_c4_r2,0,15,1790200710730,0,1790200733593.47,40.544,44.406,1790200733678.419,Normal,0.7349
WIX,19300,20260923-235829_p4_c4_r2,62,perf_20260923-235829_p4_c4_r2,0,16,1790200710731,0,1790200733678.419,44.745,51.676,1790200733775.839,Normal,0.9533
WIX,19300,20260923-235829_p4_c4_r2,63,perf_20260923-235829_p4_c4_r2,0,17,1790200710732,0,1790200733775.839,44.716,44.524,1790200733866.078,Normal,0.7402
WIX,19300,20260923-235829_p4_c4_r2,67,perf_20260923-235829_p4_c4_r2,0,18,1790200710732,0,1790200733866.078,55.907,46.594,1790200733969.579,Normal,0.9526
WIX,19300,20260923-235829_p4_c4_r2,68,perf_20260923-235829_p4_c4_r2,0,19,1790200710732,0,1790200733969.579,57.021,50.808,1790200734077.408,Normal,0.9052
WIX,19300,20260923-235829_p4_c4_r2,69,perf_20260923-235829_p4_c4_r2,0,20,1790200710732,0,1790200734077.408,51.544,47.595,1790200734176.548,Normal,0.9362
WIX,19300,20260923-235829_p4_c4_r2,76,perf_20260923-235829_p4_c4_r2,0,21,1790200710732,0,1790200734177.546,67.594,47.224,1790200734292.364,Normal,0.9494
WIX,19300,20260923-235829_p4_c4_r2,82,perf_20260923-235829_p4_c4_r2,0,22,1790200710733,0,1790200734293.361,55.37,47.009,1790200734395.741,Normal,0.9547
WIX,19300,20260923-235829_p4_c4_r2,85,perf_20260923-235829_p4_c4_r2,0,23,1790200710733,0,1790200734395.741,40.055,49.168,1790200734484.964,Normal,0.9656
WIX,19300,20260923-235829_p4_c4_r2,86,perf_20260923-235829_p4_c4_r2,0,24,1790200710733,0,1790200734484.964,38.056,45.966,1790200734568.986,Normal,0.8367
WIX,19300,20260923-235829_p4_c4_r2,89,perf_20260923-235829_p4_c4_r2,0,25,1790200710734,0,1790200734569.99,43.988,45.275,1790200734660.249,Normal,0.9375
WIX,19300,20260923-235829_p4_c4_r2,91,perf_20260923-235829_p4_c4_r2,0,26,1790200710734,0,1790200734660.249,58.017,45.195,1790200734763.46,Normal,0.5178
WIX,19300,20260923-235829_p4_c4_r2,93,perf_20260923-235829_p4_c4_r2,0,27,1790200710734,0,1790200734764.453,104.631,47.213,1790200734917.307,Normal,0.9203
WIX,19300,20260923-235829_p4_c4_r2,94,perf_20260923-235829_p4_c4_r2,0,28,1790200710734,0,1790200734917.307,48.609,47.569,1790200735013.484,Normal,0.9667
WIX,19300,20260923-235829_p4_c4_r2,95,perf_20260923-235829_p4_c4_r2,0,29,1790200710734,0,1790200735013.484,49.593,44.413,1790200735107.49,Normal,0.9526
WIX,19300,20260923-235829_p4_c4_r2,98,perf_20260923-235829_p4_c4_r2,0,30,1790200710734,0,1790200735107.49,38.541,47.048,1790200735194.087,Normal,0.9608
WIX,19300,20260923-235829_p4_c4_r2,103,perf_20260923-235829_p4_c4_r2,0,31,1790200710734,0,1790200735194.087,36.946,45.114,1790200735277.952,Normal,0.9584
WIX,19300,20260923-235829_p4_c4_r2,113,perf_20260923-235829_p4_c4_r2,0,32,1790200710735,0,1790200735277.952,55.643,48.108,1790200735381.703,Normal,0.9553
WIX,19300,20260923-235829_p4_c4_r2,116,perf_20260923-235829_p4_c4_r2,0,33,1790200710735,0,1790200735381.703,48.08,49.874,1790200735479.657,Normal,0.9618
WIX,19300,20260923-235829_p4_c4_r2,121,perf_20260923-235829_p4_c4_r2,0,34,1790200710735,0,1790200735479.657,63.907,47.178,1790200735591.733,Normal,0.8871
WIX,19300,20260923-235829_p4_c4_r2,122,perf_20260923-235829_p4_c4_r2,0,35,1790200710735,0,1790200735592.738,63.479,44.743,1790200735701.954,Normal,0.9763
WIX,19300,20260923-235829_p4_c4_r2,124,perf_20260923-235829_p4_c4_r2,0,36,1790200710736,0,1790200735701.954,45.664,44.685,1790200735793.304,Normal,0.9474
WIX,19300,20260923-235829_p4_c4_r2,125,perf_20260923-235829_p4_c4_r2,0,37,1790200710736,0,1790200735793.304,55.915,47.691,1790200735897.905,Normal,0.9226
WIX,19300,20260923-235829_p4_c4_r2,130,perf_20260923-235829_p4_c4_r2,0,38,1790200710736,0,1790200735898.912,39.645,47.361,1790200735986.921,Normal,0.8125
WIX,19300,20260923-235829_p4_c4_r2,131,perf_20260923-235829_p4_c4_r2,0,39,1790200710736,0,1790200735987.493,56.018,45.522,1790200736090.037,Normal,0.9665
WIX,19300,20260923-235829_p4_c4_r2,134,perf_20260923-235829_p4_c4_r2,0,40,1790200710736,0,1790200736091.546,37.641,44.481,1790200736174.67,Normal,0.9298
WIX,19300,20260923-235829_p4_c4_r2,135,perf_20260923-235829_p4_c4_r2,0,41,1790200710736,0,1790200736175.68,43.934,47.404,1790200736267.017,Normal,0.968
