time,host_cpu_%,host_ram_%,gpu_mem_MB,gpu_util_%,docker
23:45:01,0.0,86.3,150,2,kafka=0.75%/505.5MiB / 4.804GiB ; elasticsearch=0.77%/1.538GiB / 4.804GiB ; zookeeper=0.13%/98.28MiB / 4.804GiB
23:45:07,53.5,95.6,151,0,kafka=1.25%/505.5MiB / 4.804GiB ; elasticsearch=0.66%/1.538GiB / 4.804GiB ; zookeeper=1.27%/98.3MiB / 4.804GiB
23:45:12,90.5,98.9,146,0,kafka=4.79%/505.5MiB / 4.804GiB ; elasticsearch=0.96%/1.538GiB / 4.804GiB ; zookeeper=2.91%/98.28MiB / 4.804GiB
23:45:17,99.5,99.3,129,0,kafka=1.09%/505.5MiB / 4.804GiB ; elasticsearch=0.73%/1.538GiB / 4.804GiB ; zookeeper=0.18%/98.29MiB / 4.804GiB
23:45:22,64.0,96.0,129,0,kafka=144.19%/577.5MiB / 4.804GiB ; elasticsearch=2.03%/1.538GiB / 4.804GiB ; zookeeper=0.16%/98.3MiB / 4.804GiB
23:45:26,34.7,96.1,129,0,kafka=1.03%/505.5MiB / 4.804GiB ; elasticsearch=0.44%/1.538GiB / 4.804GiB ; zookeeper=0.10%/98.36MiB / 4.804GiB
23:45:30,15.3,97.1,129,0,kafka=0.73%/505.6MiB / 4.804GiB ; elasticsearch=8.24%/1.539GiB / 4.804GiB ; zookeeper=0.25%/98.36MiB / 4.804GiB
23:45:34,29.4,97.0,129,0,kafka=38.06%/505.6MiB / 4.804GiB ; elasticsearch=6.25%/1.539GiB / 4.804GiB ; zookeeper=0.11%/98.36MiB / 4.804GiB
23:45:38,30.1,96.9,129,0,kafka=0.77%/505.6MiB / 4.804GiB ; elasticsearch=6.47%/1.539GiB / 4.804GiB ; zookeeper=0.64%/98.36MiB / 4.804GiB
23:45:43,21.1,96.7,129,0,kafka=79.36%/540.1MiB / 4.804GiB ; elasticsearch=23.82%/1.539GiB / 4.804GiB ; zookeeper=0.12%/98.36MiB / 4.804GiB
23:45:47,29.8,96.2,129,0,kafka=0.96%/505.6MiB / 4.804GiB ; elasticsearch=5.41%/1.54GiB / 4.804GiB ; zookeeper=0.23%/98.36MiB / 4.804GiB
23:45:52,22.1,96.0,129,0,kafka=0.83%/505.6MiB / 4.804GiB ; elasticsearch=6.56%/1.544GiB / 4.804GiB ; zookeeper=0.13%/98.36MiB / 4.804GiB
23:45:56,26.4,96.0,129,0,kafka=46.71%/505.6MiB / 4.804GiB ; elasticsearch=4.55%/1.539GiB / 4.804GiB ; zookeeper=0.14%/98.36MiB / 4.804GiB
23:46:00,23.3,96.2,129,0,kafka=0.93%/505.6MiB / 4.804GiB ; elasticsearch=6.89%/1.539GiB / 4.804GiB ; zookeeper=0.14%/98.36MiB / 4.804GiB
23:46:05,54.9,97.3,129,0,kafka=1.74%/505.6MiB / 4.804GiB ; elasticsearch=3.34%/1.539GiB / 4.804GiB ; zookeeper=0.20%/98.36MiB / 4.804GiB
23:46:09,53.0,97.5,129,0,kafka=1.48%/505.6MiB / 4.804GiB ; elasticsearch=6.36%/1.539GiB / 4.804GiB ; zookeeper=0.26%/98.36MiB / 4.804GiB
23:46:14,31.1,96.3,129,0,kafka=0.95%/505.6MiB / 4.804GiB ; elasticsearch=4.06%/1.539GiB / 4.804GiB ; zookeeper=0.15%/98.36MiB / 4.804GiB
23:46:18,22.9,96.2,129,0,kafka=2.09%/505.6MiB / 4.804GiB ; elasticsearch=5.52%/1.539GiB / 4.804GiB ; zookeeper=0.23%/98.36MiB / 4.804GiB
23:46:23,37.8,86.4,155,4,kafka=0.97%/505.6MiB / 4.804GiB ; elasticsearch=3.87%/1.539GiB / 4.804GiB ; zookeeper=0.17%/98.36MiB / 4.804GiB
23:46:27,26.6,86.3,150,1,kafka=126.67%/550.3MiB / 4.804GiB ; elasticsearch=5.09%/1.538GiB / 4.804GiB ; zookeeper=0.13%/98.36MiB / 4.804GiB
23:46:32,31.2,86.1,134,2,kafka=0.84%/505.6MiB / 4.804GiB ; elasticsearch=4.33%/1.539GiB / 4.804GiB ; zookeeper=0.35%/98.52MiB / 4.804GiB
23:46:36,19.5,85.8,129,1,kafka=0.89%/505.6MiB / 4.804GiB ; elasticsearch=4.36%/1.539GiB / 4.804GiB ; zookeeper=0.11%/98.52MiB / 4.804GiB
23:46:40,27.4,85.7,129,2,kafka=40.61%/505.6MiB / 4.804GiB ; elasticsearch=4.15%/1.538GiB / 4.804GiB ; zookeeper=0.12%/98.52MiB / 4.804GiB
23:46:45,24.4,85.8,129,2,kafka=0.86%/505.6MiB / 4.804GiB ; elasticsearch=3.88%/1.539GiB / 4.804GiB ; zookeeper=0.09%/98.53MiB / 4.804GiB
23:46:48,21.1,86.1,129,2,kafka=0.88%/505.6MiB / 4.804GiB ; elasticsearch=4.10%/1.538GiB / 4.804GiB ; zookeeper=0.55%/98.52MiB / 4.804GiB
23:46:53,31.0,85.9,129,2,kafka=0.72%/505.6MiB / 4.804GiB ; elasticsearch=4.84%/1.538GiB / 4.804GiB ; zookeeper=0.11%/98.52MiB / 4.804GiB
23:46:57,17.5,86.0,129,2,kafka=0.88%/505.6MiB / 4.804GiB ; elasticsearch=3.71%/1.539GiB / 4.804GiB ; zookeeper=0.11%/98.52MiB / 4.804GiB
23:47:02,20.9,85.9,129,2,kafka=175.54%/558.2MiB / 4.804GiB ; elasticsearch=3.93%/1.539GiB / 4.804GiB ; zookeeper=0.11%/98.52MiB / 4.804GiB
