node,pid,run_id,seq,topic,partition,offset,kafka_ts_ms,kafka_ts_type,t_recv_ms,infer_ms,es_ms,t_done_ms,label,confidence
WIX,7016,20260923-235321_p4_c4_r1,1,perf_20260923-235321_p4_c4_r1,3,0,1790200402981,0,1790200424767.223,563.494,253.606,1790200425584.897,Normal,0.9452
WIX,7016,20260923-235321_p4_c4_r1,3,perf_20260923-235321_p4_c4_r1,3,1,1790200402981,0,1790200425585.9,67.887,7.475,1790200425662.281,Normal,0.9685
WIX,7016,20260923-235321_p4_c4_r1,7,perf_20260923-235321_p4_c4_r1,3,2,1790200402981,0,1790200425662.281,62.744,42.615,1790200425768.635,Normal,0.9439
WIX,7016,20260923-235321_p4_c4_r1,8,perf_20260923-235321_p4_c4_r1,3,3,1790200402982,0,1790200425769.643,67.596,45.279,1790200425883.514,Normal,0.8636
WIX,7016,20260923-235321_p4_c4_r1,9,perf_20260923-235321_p4_c4_r1,3,4,1790200402982,0,1790200425884.508,66.103,45.312,1790200425996.927,Normal,0.9297
WIX,7016,20260923-235321_p4_c4_r1,13,perf_20260923-235321_p4_c4_r1,3,5,1790200402982,0,1790200425997.93,108.67,48.222,1790200426155.822,Normal,0.9557
WIX,7016,20260923-235321_p4_c4_r1,14,perf_20260923-235321_p4_c4_r1,3,6,1790200402982,0,1790200426155.822,47.506,48.716,1790200426252.044,Normal,0.9029
WIX,7016,20260923-235321_p4_c4_r1,19,perf_20260923-235321_p4_c4_r1,3,7,1790200402982,0,1790200426252.044,84.26,45.507,1790200426381.811,Normal,0.9675
WIX,7016,20260923-235321_p4_c4_r1,22,perf_20260923-235321_p4_c4_r1,3,8,1790200402982,0,1790200426382.815,196.464,48.475,1790200426627.754,Normal,0.9286
WIX,7016,20260923-235321_p4_c4_r1,28,perf_20260923-235321_p4_c4_r1,3,9,1790200402983,0,1790200426627.754,55.982,54.61,1790200426739.353,Normal,0.9447
WIX,7016,20260923-235321_p4_c4_r1,30,perf_20260923-235321_p4_c4_r1,3,10,1790200402983,0,1790200426740.459,79.206,50.718,1790200426870.92,Normal,0.9605
WIX,7016,20260923-235321_p4_c4_r1,31,perf_20260923-235321_p4_c4_r1,3,11,1790200402983,0,1790200426871.47,121.268,45.702,1790200427039.952,HATE,0.5241
WIX,7016,20260923-235321_p4_c4_r1,32,perf_20260923-235321_p4_c4_r1,3,12,1790200402983,0,1790200427040.953,48.968,45.357,1790200427135.867,Normal,0.9683
WIX,7016,20260923-235321_p4_c4_r1,33,perf_20260923-235321_p4_c4_r1,3,13,1790200402983,0,1790200427136.87,84.11,50.909,1790200427271.889,Normal,0.9351
WIX,7016,20260923-235321_p4_c4_r1,35,perf_20260923-235321_p4_c4_r1,3,14,1790200402983,0,1790200427271.889,64.434,47.008,1790200427383.331,Normal,0.9791
WIX,7016,20260923-235321_p4_c4_r1,39,perf_20260923-235321_p4_c4_r1,3,15,1790200402984,0,1790200427384.338,35.276,43.814,1790200427464.424,Normal,0.9641
WIX,7016,20260923-235321_p4_c4_r1,44,perf_20260923-235321_p4_c4_r1,3,16,1790200402984,0,1790200427465.424,52.561,46.52,1790200427564.505,Normal,0.8797
WIX,7016,20260923-235321_p4_c4_r1,50,perf_20260923-235321_p4_c4_r1,3,17,1790200402984,0,1790200427565.077,95.695,48.971,1790200427709.742,Normal,0.9754
WIX,7016,20260923-235321_p4_c4_r1,53,perf_20260923-235321_p4_c4_r1,3,18,1790200402984,0,1790200427709.742,61.216,46.804,1790200427818.761,Normal,0.9739
WIX,7016,20260923-235321_p4_c4_r1,60,perf_20260923-235321_p4_c4_r1,3,19,1790200402985,0,1790200427818.761,40.691,46.885,1790200427907.332,Normal,0.5606
WIX,7016,20260923-235321_p4_c4_r1,64,perf_20260923-235321_p4_c4_r1,3,20,1790200402986,0,1790200427907.332,52.675,48.618,1790200428009.623,Normal,0.9683
WIX,7016,20260923-235321_p4_c4_r1,66,perf_20260923-235321_p4_c4_r1,3,21,1790200402986,0,1790200428010.638,44.897,46.183,1790200428101.718,Normal,0.9297
WIX,7016,20260923-235321_p4_c4_r1,70,perf_20260923-235321_p4_c4_r1,3,22,1790200402986,0,1790200428102.686,41.913,45.698,1790200428190.297,Normal,0.9656
WIX,7016,20260923-235321_p4_c4_r1,71,perf_20260923-235321_p4_c4_r1,3,23,1790200402986,0,1790200428190.297,40.493,45.158,1790200428275.948,Normal,0.9162
WIX,7016,20260923-235321_p4_c4_r1,79,perf_20260923-235321_p4_c4_r1,3,24,1790200402987,0,1790200428276.964,44.284,48.292,1790200428369.54,Normal,0.9619
WIX,7016,20260923-235321_p4_c4_r1,80,perf_20260923-235321_p4_c4_r1,3,25,1790200402987,0,1790200428370.545,63.14,46.283,1790200428479.968,Normal,0.4294
WIX,7016,20260923-235321_p4_c4_r1,87,perf_20260923-235321_p4_c4_r1,3,26,1790200402987,0,1790200428480.98,54.58,45.168,1790200428581.731,Normal,0.9689
WIX,7016,20260923-235321_p4_c4_r1,88,perf_20260923-235321_p4_c4_r1,3,27,1790200402987,0,1790200428581.731,82.458,53.916,1790200428718.104,OFFENSIVE,0.9318
WIX,7016,20260923-235321_p4_c4_r1,90,perf_20260923-235321_p4_c4_r1,3,28,1790200402987,0,1790200428719.115,49.898,43.428,1790200428813.437,Normal,0.9375
WIX,7016,20260923-235321_p4_c4_r1,92,perf_20260923-235321_p4_c4_r1,3,29,1790200402988,0,1790200428813.437,47.269,45.354,1790200428907.043,Normal,0.9115
WIX,7016,20260923-235321_p4_c4_r1,96,perf_20260923-235321_p4_c4_r1,3,30,1790200402988,0,1790200428907.043,37.572,45.528,1790200428991.147,OFFENSIVE,0.8992
WIX,7016,20260923-235321_p4_c4_r1,99,perf_20260923-235321_p4_c4_r1,3,31,1790200402988,0,1790200428992.147,29.639,44.164,1790200429066.577,Normal,0.909
WIX,7016,20260923-235321_p4_c4_r1,104,perf_20260923-235321_p4_c4_r1,3,32,1790200402989,0,1790200429067.573,52.862,47.742,1790200429169.169,OFFENSIVE,0.3516
WIX,7016,20260923-235321_p4_c4_r1,105,perf_20260923-235321_p4_c4_r1,3,33,1790200402989,0,1790200429170.165,105.985,48.667,1790200429324.816,Normal,0.9736
WIX,7016,20260923-235321_p4_c4_r1,108,perf_20260923-235321_p4_c4_r1,3,34,1790200402989,0,1790200429324.816,79.54,51.277,1790200429456.636,Normal,0.9137
WIX,7016,20260923-235321_p4_c4_r1,112,perf_20260923-235321_p4_c4_r1,3,35,1790200402989,0,1790200429457.64,57.578,44.961,1790200429561.174,Normal,0.8386
WIX,7016,20260923-235321_p4_c4_r1,119,perf_20260923-235321_p4_c4_r1,3,36,1790200402989,0,1790200429561.174,49.645,45.741,1790200429657.56,Normal,0.9569
WIX,7016,20260923-235321_p4_c4_r1,126,perf_20260923-235321_p4_c4_r1,3,37,1790200402990,0,1790200429657.56,41.678,45.58,1790200429745.821,Normal,0.8098
WIX,7016,20260923-235321_p4_c4_r1,133,perf_20260923-235321_p4_c4_r1,3,38,1790200402990,0,1790200429745.821,42.235,46.676,1790200429834.732,Normal,0.797
