node,pid,run_id,seq,topic,partition,offset,kafka_ts_ms,kafka_ts_type,t_recv_ms,infer_ms,es_ms,t_done_ms,label,confidence
WIX,17508,20260923-235321_p4_c4_r1,0,perf_20260923-235321_p4_c4_r1,0,0,1790200402981,0,1790200424720.59,610.126,250.255,1790200425581.546,Normal,0.9501
WIX,17508,20260923-235321_p4_c4_r1,2,perf_20260923-235321_p4_c4_r1,0,1,1790200402981,0,1790200425582.592,60.679,8.008,1790200425651.28,Normal,0.9403
WIX,17508,20260923-235321_p4_c4_r1,11,perf_20260923-235321_p4_c4_r1,0,2,1790200402982,0,1790200425652.273,72.752,46.802,1790200425772.822,OFFENSIVE,0.6827
WIX,17508,20260923-235321_p4_c4_r1,17,perf_20260923-235321_p4_c4_r1,0,3,1790200402982,0,1790200425773.822,76.413,45.102,1790200425896.039,Normal,0.9669
WIX,17508,20260923-235321_p4_c4_r1,18,perf_20260923-235321_p4_c4_r1,0,4,1790200402982,0,1790200425897.042,59.577,46.317,1790200426002.936,Normal,0.9406
WIX,17508,20260923-235321_p4_c4_r1,21,perf_20260923-235321_p4_c4_r1,0,5,1790200402982,0,1790200426003.953,53.092,44.517,1790200426101.561,Normal,0.9126
WIX,17508,20260923-235321_p4_c4_r1,23,perf_20260923-235321_p4_c4_r1,0,6,1790200402982,0,1790200426101.561,50.251,45.497,1790200426198.32,Normal,0.9264
WIX,17508,20260923-235321_p4_c4_r1,26,perf_20260923-235321_p4_c4_r1,0,7,1790200402982,0,1790200426199.319,33.76,46.617,1790200426279.696,Normal,0.8983
WIX,17508,20260923-235321_p4_c4_r1,27,perf_20260923-235321_p4_c4_r1,0,8,1790200402982,0,1790200426280.698,49.087,48.031,1790200426378.813,Normal,0.9605
WIX,17508,20260923-235321_p4_c4_r1,38,perf_20260923-235321_p4_c4_r1,0,9,1790200402984,0,1790200426378.813,64.23,46.018,1790200426490.058,Normal,0.9759
WIX,17508,20260923-235321_p4_c4_r1,41,perf_20260923-235321_p4_c4_r1,0,10,1790200402984,0,1790200426490.058,55.316,45.191,1790200426591.565,OFFENSIVE,0.7321
WIX,17508,20260923-235321_p4_c4_r1,42,perf_20260923-235321_p4_c4_r1,0,11,1790200402984,0,1790200426592.564,43.138,46.521,1790200426682.224,Normal,0.9516
WIX,17508,20260923-235321_p4_c4_r1,45,perf_20260923-235321_p4_c4_r1,0,12,1790200402984,0,1790200426683.223,105.625,47.264,1790200426836.667,Normal,0.6606
WIX,17508,20260923-235321_p4_c4_r1,48,perf_20260923-235321_p4_c4_r1,0,13,1790200402984,0,1790200426836.667,60.058,46.158,1790200426943.872,Normal,0.9513
WIX,17508,20260923-235321_p4_c4_r1,49,perf_20260923-235321_p4_c4_r1,0,14,1790200402984,0,1790200426944.873,35.863,47.542,1790200427029.292,Normal,0.9705
WIX,17508,20260923-235321_p4_c4_r1,51,perf_20260923-235321_p4_c4_r1,0,15,1790200402984,0,1790200427029.292,57.629,44.42,1790200427132.346,Normal,0.7349
WIX,17508,20260923-235321_p4_c4_r1,62,perf_20260923-235321_p4_c4_r1,0,16,1790200402985,0,1790200427132.346,60.25,45.281,1790200427238.876,Normal,0.9533
WIX,17508,20260923-235321_p4_c4_r1,63,perf_20260923-235321_p4_c4_r1,0,17,1790200402985,0,1790200427239.87,53.323,44.62,1790200427339.327,Normal,0.7402
WIX,17508,20260923-235321_p4_c4_r1,67,perf_20260923-235321_p4_c4_r1,0,18,1790200402986,0,1790200427339.327,42.004,44.471,1790200427426.813,Normal,0.9526
WIX,17508,20260923-235321_p4_c4_r1,68,perf_20260923-235321_p4_c4_r1,0,19,1790200402986,0,1790200427426.813,59.629,45.555,1790200427532.996,Normal,0.9052
WIX,17508,20260923-235321_p4_c4_r1,69,perf_20260923-235321_p4_c4_r1,0,20,1790200402986,0,1790200427532.996,54.06,51.275,1790200427638.884,Normal,0.9362
WIX,17508,20260923-235321_p4_c4_r1,76,perf_20260923-235321_p4_c4_r1,0,21,1790200402987,0,1790200427639.405,60.341,45.687,1790200427745.433,Normal,0.9494
WIX,17508,20260923-235321_p4_c4_r1,82,perf_20260923-235321_p4_c4_r1,0,22,1790200402987,0,1790200427745.433,62.174,47.838,1790200427855.444,Normal,0.9547
WIX,17508,20260923-235321_p4_c4_r1,85,perf_20260923-235321_p4_c4_r1,0,23,1790200402987,0,1790200427856.444,38.874,47.183,1790200427943.519,Normal,0.9656
WIX,17508,20260923-235321_p4_c4_r1,86,perf_20260923-235321_p4_c4_r1,0,24,1790200402987,0,1790200427944.08,50.451,44.428,1790200428039.503,Normal,0.8367
WIX,17508,20260923-235321_p4_c4_r1,89,perf_20260923-235321_p4_c4_r1,0,25,1790200402987,0,1790200428040.514,36.014,44.785,1790200428122.34,Normal,0.9375
WIX,17508,20260923-235321_p4_c4_r1,91,perf_20260923-235321_p4_c4_r1,0,26,1790200402987,0,1790200428122.34,54.361,42.731,1790200428220.421,Normal,0.5178
WIX,17508,20260923-235321_p4_c4_r1,93,perf_20260923-235321_p4_c4_r1,0,27,1790200402988,0,1790200428221.433,97.792,45.297,1790200428364.523,Normal,0.9203
WIX,17508,20260923-235321_p4_c4_r1,94,perf_20260923-235321_p4_c4_r1,0,28,1790200402988,0,1790200428364.523,53.121,45.332,1790200428463.968,Normal,0.9667
WIX,17508,20260923-235321_p4_c4_r1,95,perf_20260923-235321_p4_c4_r1,0,29,1790200402988,0,1790200428464.97,47.577,48.612,1790200428562.158,Normal,0.9526
WIX,17508,20260923-235321_p4_c4_r1,98,perf_20260923-235321_p4_c4_r1,0,30,1790200402988,0,1790200428562.158,30.708,46.985,1790200428640.502,Normal,0.9608
WIX,17508,20260923-235321_p4_c4_r1,103,perf_20260923-235321_p4_c4_r1,0,31,1790200402989,0,1790200428641.505,56.234,48.987,1790200428747.719,Normal,0.9584
WIX,17508,20260923-235321_p4_c4_r1,113,perf_20260923-235321_p4_c4_r1,0,32,1790200402989,0,1790200428748.736,50.454,45.703,1790200428844.893,Normal,0.9553
WIX,17508,20260923-235321_p4_c4_r1,116,perf_20260923-235321_p4_c4_r1,0,33,1790200402989,0,1790200428846.424,49.501,47.672,1790200428944.615,Normal,0.9618
WIX,17508,20260923-235321_p4_c4_r1,121,perf_20260923-235321_p4_c4_r1,0,34,1790200402990,0,1790200428944.615,43.293,45.766,1790200429033.674,Normal,0.8871
WIX,17508,20260923-235321_p4_c4_r1,122,perf_20260923-235321_p4_c4_r1,0,35,1790200402990,0,1790200429033.674,87.753,44.529,1790200429167.19,Normal,0.9763
WIX,17508,20260923-235321_p4_c4_r1,124,perf_20260923-235321_p4_c4_r1,0,36,1790200402990,0,1790200429167.19,91.607,49.472,1790200429308.862,Normal,0.9474
WIX,17508,20260923-235321_p4_c4_r1,125,perf_20260923-235321_p4_c4_r1,0,37,1790200402990,0,1790200429309.817,91.527,46.661,1790200429449.024,Normal,0.9226
WIX,17508,20260923-235321_p4_c4_r1,130,perf_20260923-235321_p4_c4_r1,0,38,1790200402990,0,1790200429450.039,65.18,47.971,1790200429564.183,Normal,0.8125
