node,pid,run_id,seq,topic,partition,offset,kafka_ts_ms,kafka_ts_type,t_recv_ms,infer_ms,es_ms,t_done_ms,label,confidence
WIX,12516,20260923-225718_p1_c1_r2,0,perf_20260923-225718_p1_c1_r2,0,0,1790197040261,0,1790197057587.729,110.728,252.797,1790197057952.279,Normal,0.9501
WIX,12516,20260923-225718_p1_c1_r2,1,perf_20260923-225718_p1_c1_r2,0,1,1790197040262,0,1790197057952.279,35.528,8.024,1790197057997.217,Normal,0.9452
WIX,12516,20260923-225718_p1_c1_r2,2,perf_20260923-225718_p1_c1_r2,0,2,1790197040262,0,1790197057998.241,27.348,47.371,1790197058073.954,Normal,0.9403
WIX,12516,20260923-225718_p1_c1_r2,3,perf_20260923-225718_p1_c1_r2,0,3,1790197040262,0,1790197058073.954,32.053,47.986,1790197058154.986,Normal,0.9685
WIX,12516,20260923-225718_p1_c1_r2,4,perf_20260923-225718_p1_c1_r2,0,4,1790197040262,0,1790197058156.022,26.654,50.126,1790197058232.803,Normal,0.9588
WIX,12516,20260923-225718_p1_c1_r2,5,perf_20260923-225718_p1_c1_r2,0,5,1790197040262,0,1790197058232.803,29.081,49.111,1790197058311.993,OFFENSIVE,0.5445
WIX,12516,20260923-225718_p1_c1_r2,6,perf_20260923-225718_p1_c1_r2,0,6,1790197040262,0,1790197058312.991,33.01,47.807,1790197058394.802,Normal,0.9157
WIX,12516,20260923-225718_p1_c1_r2,7,perf_20260923-225718_p1_c1_r2,0,7,1790197040263,0,1790197058395.806,43.899,44.611,1790197058485.322,Normal,0.9439
WIX,12516,20260923-225718_p1_c1_r2,8,perf_20260923-225718_p1_c1_r2,0,8,1790197040263,0,1790197058485.322,27.666,44.943,1790197058557.931,Normal,0.8636
WIX,12516,20260923-225718_p1_c1_r2,9,perf_20260923-225718_p1_c1_r2,0,9,1790197040263,0,1790197058557.931,31.834,51.895,1790197058641.66,Normal,0.9297
WIX,12516,20260923-225718_p1_c1_r2,10,perf_20260923-225718_p1_c1_r2,0,10,1790197040263,0,1790197058642.667,45.169,46.765,1790197058734.601,Normal,0.8199
WIX,12516,20260923-225718_p1_c1_r2,11,perf_20260923-225718_p1_c1_r2,0,11,1790197040263,0,1790197058735.599,49.736,47.702,1790197058833.038,OFFENSIVE,0.6827
WIX,12516,20260923-225718_p1_c1_r2,12,perf_20260923-225718_p1_c1_r2,0,12,1790197040263,0,1790197058833.038,28.641,46.262,1790197058908.898,Normal,0.9532
WIX,12516,20260923-225718_p1_c1_r2,13,perf_20260923-225718_p1_c1_r2,0,13,1790197040263,0,1790197058908.898,72.635,51.86,1790197059033.393,Normal,0.9557
WIX,12516,20260923-225718_p1_c1_r2,14,perf_20260923-225718_p1_c1_r2,0,14,1790197040263,0,1790197059033.393,32.723,48.293,1790197059115.408,Normal,0.9029
WIX,12516,20260923-225718_p1_c1_r2,15,perf_20260923-225718_p1_c1_r2,0,15,1790197040263,0,1790197059115.408,27.818,46.016,1790197059190.236,Normal,0.7288
WIX,12516,20260923-225718_p1_c1_r2,16,perf_20260923-225718_p1_c1_r2,0,16,1790197040263,0,1790197059191.222,32.084,46.649,1790197059270.871,Normal,0.9747
WIX,12516,20260923-225718_p1_c1_r2,17,perf_20260923-225718_p1_c1_r2,0,17,1790197040263,0,1790197059270.871,39.111,47.625,1790197059358.03,Normal,0.9669
WIX,12516,20260923-225718_p1_c1_r2,18,perf_20260923-225718_p1_c1_r2,0,18,1790197040263,0,1790197059358.03,28.663,48.774,1790197059436.391,Normal,0.9406
WIX,12516,20260923-225718_p1_c1_r2,19,perf_20260923-225718_p1_c1_r2,0,19,1790197040263,0,1790197059436.391,64.062,48.477,1790197059548.93,Normal,0.9675
WIX,12516,20260923-225718_p1_c1_r2,20,perf_20260923-225718_p1_c1_r2,0,20,1790197040263,0,1790197059548.93,48.23,48.469,1790197059646.604,Normal,0.9603
