time,host_cpu_%,host_ram_%,gpu_mem_MB,gpu_util_%,docker
12:37:04,24.8,96.6,679,28,kafka=0.78%/535.5MiB / 4.804GiB ; elasticsearch=3.73%/1.504GiB / 4.804GiB ; zookeeper=0.10%/85.29MiB / 4.804GiB
12:37:09,15.1,95.8,679,28,kafka=1.61%/535.9MiB / 4.804GiB ; elasticsearch=3.87%/1.504GiB / 4.804GiB ; zookeeper=0.11%/85.3MiB / 4.804GiB
12:37:13,18.1,96.0,656,28,kafka=18.62%/535.8MiB / 4.804GiB ; elasticsearch=11.11%/1.505GiB / 4.804GiB ; zookeeper=0.11%/85.29MiB / 4.804GiB
12:37:18,16.1,95.1,656,30,kafka=0.90%/535.8MiB / 4.804GiB ; elasticsearch=3.96%/1.505GiB / 4.804GiB ; zookeeper=0.11%/85.3MiB / 4.804GiB
12:37:22,12.8,95.1,656,29,kafka=32.75%/535.8MiB / 4.804GiB ; elasticsearch=3.72%/1.504GiB / 4.804GiB ; zookeeper=0.11%/85.3MiB / 4.804GiB
12:37:26,19.0,95.0,656,28,kafka=0.87%/536MiB / 4.804GiB ; elasticsearch=5.87%/1.505GiB / 4.804GiB ; zookeeper=0.30%/85.3MiB / 4.804GiB
12:37:30,14.8,94.8,656,29,kafka=1.01%/536MiB / 4.804GiB ; elasticsearch=4.12%/1.505GiB / 4.804GiB ; zookeeper=0.11%/85.3MiB / 4.804GiB
12:37:34,19.5,95.2,662,30,kafka=0.56%/535.9MiB / 4.804GiB ; elasticsearch=3.55%/1.505GiB / 4.804GiB ; zookeeper=0.12%/85.41MiB / 4.804GiB
12:37:39,23.9,94.0,661,29,kafka=0.82%/535.9MiB / 4.804GiB ; elasticsearch=5.79%/1.505GiB / 4.804GiB ; zookeeper=0.92%/85.4MiB / 4.804GiB
12:37:43,11.3,94.1,660,31,kafka=131.02%/611.7MiB / 4.804GiB ; elasticsearch=5.43%/1.504GiB / 4.804GiB ; zookeeper=0.49%/85.41MiB / 4.804GiB
12:37:48,23.7,94.0,660,3,kafka=1.45%/536.1MiB / 4.804GiB ; elasticsearch=1.06%/1.504GiB / 4.804GiB ; zookeeper=0.13%/85.41MiB / 4.804GiB
