time,host_cpu_%,host_ram_%,gpu_mem_MB,gpu_util_%,docker
22:46:05,13.2,97.3,151,2,kafka=0.90%/477.6MiB / 4.804GiB ; elasticsearch=5.05%/1.508GiB / 4.804GiB ; zookeeper=0.45%/88.1MiB / 4.804GiB
22:46:10,12.7,97.1,159,1,kafka=25.05%/477.6MiB / 4.804GiB ; elasticsearch=4.28%/1.509GiB / 4.804GiB ; zookeeper=0.08%/88.1MiB / 4.804GiB
22:46:14,16.6,97.1,149,6,kafka=0.89%/477.6MiB / 4.804GiB ; elasticsearch=3.70%/1.508GiB / 4.804GiB ; zookeeper=0.12%/88.11MiB / 4.804GiB
22:46:19,12.6,97.2,153,8,kafka=0.91%/477.6MiB / 4.804GiB ; elasticsearch=9.01%/1.509GiB / 4.804GiB ; zookeeper=0.10%/88.11MiB / 4.804GiB
22:46:23,17.2,97.4,154,2,kafka=0.76%/477.7MiB / 4.804GiB ; elasticsearch=3.13%/1.509GiB / 4.804GiB ; zookeeper=0.12%/88.1MiB / 4.804GiB
22:46:27,13.3,97.1,152,2,kafka=0.89%/477.7MiB / 4.804GiB ; elasticsearch=21.15%/1.509GiB / 4.804GiB ; zookeeper=0.12%/88.12MiB / 4.804GiB
22:46:32,12.6,97.1,156,2,kafka=21.47%/477.7MiB / 4.804GiB ; elasticsearch=5.62%/1.509GiB / 4.804GiB ; zookeeper=0.09%/88.37MiB / 4.804GiB
22:46:35,19.9,97.2,152,2,kafka=1.00%/477.7MiB / 4.804GiB ; elasticsearch=9.97%/1.516GiB / 4.804GiB ; zookeeper=0.10%/88.37MiB / 4.804GiB
22:46:40,13.1,97.0,160,2,kafka=0.94%/477.7MiB / 4.804GiB ; elasticsearch=6.02%/1.509GiB / 4.804GiB ; zookeeper=0.36%/88.36MiB / 4.804GiB
22:46:44,24.1,97.7,156,5,kafka=0.96%/477.7MiB / 4.804GiB ; elasticsearch=38.61%/1.51GiB / 4.804GiB ; zookeeper=0.59%/88.37MiB / 4.804GiB
22:46:49,15.6,96.8,157,8,kafka=0.79%/477.7MiB / 4.804GiB ; elasticsearch=8.59%/1.51GiB / 4.804GiB ; zookeeper=0.11%/88.37MiB / 4.804GiB
22:46:53,10.3,96.8,155,3,kafka=59.65%/477.7MiB / 4.804GiB ; elasticsearch=13.30%/1.51GiB / 4.804GiB ; zookeeper=0.10%/88.36MiB / 4.804GiB
22:46:57,26.1,96.8,165,3,kafka=0.77%/477.7MiB / 4.804GiB ; elasticsearch=18.86%/1.512GiB / 4.804GiB ; zookeeper=0.52%/88.37MiB / 4.804GiB
22:47:02,11.1,96.8,156,2,kafka=0.75%/477.7MiB / 4.804GiB ; elasticsearch=3.92%/1.512GiB / 4.804GiB ; zookeeper=0.14%/88.37MiB / 4.804GiB
22:47:05,18.8,97.2,154,2,kafka=0.87%/477.8MiB / 4.804GiB ; elasticsearch=4.17%/1.512GiB / 4.804GiB ; zookeeper=0.15%/88.37MiB / 4.804GiB
22:47:10,14.9,96.8,162,2,kafka=1.08%/477.8MiB / 4.804GiB ; elasticsearch=3.28%/1.512GiB / 4.804GiB ; zookeeper=0.13%/88.37MiB / 4.804GiB
22:47:14,11.1,96.8,152,5,kafka=170.86%/556.4MiB / 4.804GiB ; elasticsearch=4.19%/1.512GiB / 4.804GiB ; zookeeper=0.10%/88.37MiB / 4.804GiB
22:47:19,19.9,97.1,155,7,kafka=0.86%/477.8MiB / 4.804GiB ; elasticsearch=3.32%/1.512GiB / 4.804GiB ; zookeeper=0.25%/88.37MiB / 4.804GiB
22:47:23,10.6,96.9,154,3,kafka=0.76%/478MiB / 4.804GiB ; elasticsearch=4.92%/1.512GiB / 4.804GiB ; zookeeper=0.11%/88.37MiB / 4.804GiB
22:47:27,20.1,97.0,160,3,kafka=0.87%/477.8MiB / 4.804GiB ; elasticsearch=4.52%/1.512GiB / 4.804GiB ; zookeeper=0.10%/88.37MiB / 4.804GiB
22:47:32,10.0,96.8,154,1,kafka=0.99%/477.8MiB / 4.804GiB ; elasticsearch=3.94%/1.512GiB / 4.804GiB ; zookeeper=0.11%/88.38MiB / 4.804GiB
22:47:35,13.5,97.0,152,1,kafka=101.78%/522.2MiB / 4.804GiB ; elasticsearch=5.68%/1.512GiB / 4.804GiB ; zookeeper=0.22%/88.37MiB / 4.804GiB
22:47:40,19.7,97.0,153,2,kafka=0.89%/477.8MiB / 4.804GiB ; elasticsearch=46.91%/1.517GiB / 4.804GiB ; zookeeper=0.50%/88.38MiB / 4.804GiB
22:47:44,11.1,96.5,157,5,kafka=0.88%/478MiB / 4.804GiB ; elasticsearch=5.44%/1.511GiB / 4.804GiB ; zookeeper=0.15%/88.38MiB / 4.804GiB
22:47:49,19.2,96.8,164,7,kafka=0.93%/478MiB / 4.804GiB ; elasticsearch=6.30%/1.51GiB / 4.804GiB ; zookeeper=0.54%/88.38MiB / 4.804GiB
22:47:53,11.2,96.6,159,3,kafka=0.72%/478MiB / 4.804GiB ; elasticsearch=4.62%/1.511GiB / 4.804GiB ; zookeeper=0.12%/88.37MiB / 4.804GiB
22:47:57,18.5,96.8,158,3,kafka=94.27%/519.4MiB / 4.804GiB ; elasticsearch=3.16%/1.51GiB / 4.804GiB ; zookeeper=0.24%/88.38MiB / 4.804GiB
22:48:02,19.2,97.2,152,2,kafka=1.04%/478MiB / 4.804GiB ; elasticsearch=9.02%/1.511GiB / 4.804GiB ; zookeeper=0.11%/88.37MiB / 4.804GiB
22:48:05,11.7,97.0,154,2,kafka=0.77%/478.8MiB / 4.804GiB ; elasticsearch=2.97%/1.51GiB / 4.804GiB ; zookeeper=0.11%/88.37MiB / 4.804GiB
22:48:10,16.0,97.0,154,1,kafka=96.11%/479MiB / 4.804GiB ; elasticsearch=2.52%/1.511GiB / 4.804GiB ; zookeeper=0.13%/88.37MiB / 4.804GiB
22:48:14,14.4,96.8,154,6,kafka=2.31%/478.9MiB / 4.804GiB ; elasticsearch=4.61%/1.511GiB / 4.804GiB ; zookeeper=0.13%/88.38MiB / 4.804GiB
22:48:19,15.1,96.9,154,8,kafka=125.96%/530.1MiB / 4.804GiB ; elasticsearch=2.37%/1.51GiB / 4.804GiB ; zookeeper=0.12%/88.37MiB / 4.804GiB
22:48:23,17.0,97.1,148,2,kafka=3.32%/479MiB / 4.804GiB ; elasticsearch=3.26%/1.51GiB / 4.804GiB ; zookeeper=0.12%/88.38MiB / 4.804GiB
22:48:27,12.4,96.8,163,2,kafka=1.01%/479MiB / 4.804GiB ; elasticsearch=3.47%/1.51GiB / 4.804GiB ; zookeeper=0.11%/88.37MiB / 4.804GiB
22:48:32,16.8,96.7,155,2,kafka=89.01%/479MiB / 4.804GiB ; elasticsearch=4.49%/1.511GiB / 4.804GiB ; zookeeper=0.63%/88.37MiB / 4.804GiB
22:48:35,15.5,97.0,151,2,kafka=0.89%/479MiB / 4.804GiB ; elasticsearch=14.15%/1.511GiB / 4.804GiB ; zookeeper=0.10%/88.37MiB / 4.804GiB
22:48:40,14.6,96.9,160,5,kafka=0.90%/479MiB / 4.804GiB ; elasticsearch=2.73%/1.511GiB / 4.804GiB ; zookeeper=0.12%/88.38MiB / 4.804GiB
22:48:44,16.7,97.2,154,2,kafka=0.76%/479MiB / 4.804GiB ; elasticsearch=3.94%/1.511GiB / 4.804GiB ; zookeeper=0.55%/88.38MiB / 4.804GiB
22:48:49,13.9,96.9,156,4,kafka=0.93%/479MiB / 4.804GiB ; elasticsearch=3.31%/1.511GiB / 4.804GiB ; zookeeper=0.55%/88.38MiB / 4.804GiB
22:48:53,15.5,97.0,148,3,kafka=0.76%/479MiB / 4.804GiB ; elasticsearch=4.02%/1.511GiB / 4.804GiB ; zookeeper=0.24%/88.38MiB / 4.804GiB
22:48:57,18.3,96.9,161,3,kafka=1.77%/479MiB / 4.804GiB ; elasticsearch=2.90%/1.511GiB / 4.804GiB ; zookeeper=0.14%/88.38MiB / 4.804GiB
22:49:02,14.6,97.3,155,2,kafka=25.25%/498.6MiB / 4.804GiB ; elasticsearch=2.92%/1.51GiB / 4.804GiB ; zookeeper=0.13%/88.3MiB / 4.804GiB
22:49:06,19.6,97.4,154,1,kafka=0.79%/477.8MiB / 4.804GiB ; elasticsearch=3.29%/1.51GiB / 4.804GiB ; zookeeper=0.11%/88.26MiB / 4.804GiB
22:49:10,12.0,97.4,156,6,kafka=0.79%/477.8MiB / 4.804GiB ; elasticsearch=2.57%/1.51GiB / 4.804GiB ; zookeeper=0.15%/88.26MiB / 4.804GiB
22:49:15,8.9,97.3,152,1,kafka=172.55%/540.8MiB / 4.804GiB ; elasticsearch=3.23%/1.51GiB / 4.804GiB ; zookeeper=0.08%/88.26MiB / 4.804GiB
22:49:19,20.1,97.4,148,3,kafka=0.76%/477.8MiB / 4.804GiB ; elasticsearch=6.39%/1.51GiB / 4.804GiB ; zookeeper=0.12%/88.26MiB / 4.804GiB
22:49:23,13.6,97.7,149,3,kafka=0.86%/478.1MiB / 4.804GiB ; elasticsearch=3.03%/1.51GiB / 4.804GiB ; zookeeper=0.13%/88.26MiB / 4.804GiB
22:49:27,20.4,97.3,160,5,kafka=1.32%/477.8MiB / 4.804GiB ; elasticsearch=4.85%/1.51GiB / 4.804GiB ; zookeeper=0.14%/88.27MiB / 4.804GiB
22:49:32,10.9,97.3,152,1,kafka=1.61%/478.1MiB / 4.804GiB ; elasticsearch=3.19%/1.51GiB / 4.804GiB ; zookeeper=0.60%/88.27MiB / 4.804GiB
22:49:36,12.2,97.5,154,1,kafka=166.02%/552.7MiB / 4.804GiB ; elasticsearch=2.63%/1.51GiB / 4.804GiB ; zookeeper=0.55%/88.26MiB / 4.804GiB
22:49:40,22.4,97.4,154,7,kafka=0.95%/477.9MiB / 4.804GiB ; elasticsearch=3.96%/1.511GiB / 4.804GiB ; zookeeper=0.12%/88.3MiB / 4.804GiB
22:49:45,10.5,97.4,154,1,kafka=0.68%/477.9MiB / 4.804GiB ; elasticsearch=3.09%/1.51GiB / 4.804GiB ; zookeeper=0.14%/88.3MiB / 4.804GiB
22:49:49,21.1,97.7,152,3,kafka=0.80%/477.9MiB / 4.804GiB ; elasticsearch=3.79%/1.511GiB / 4.804GiB ; zookeeper=0.38%/88.3MiB / 4.804GiB
22:49:54,10.0,97.4,150,2,kafka=0.82%/477.9MiB / 4.804GiB ; elasticsearch=3.79%/1.511GiB / 4.804GiB ; zookeeper=0.12%/88.3MiB / 4.804GiB
22:49:57,13.3,97.4,161,4,kafka=188.13%/546.7MiB / 4.804GiB ; elasticsearch=15.14%/1.51GiB / 4.804GiB ; zookeeper=0.12%/88.3MiB / 4.804GiB
22:50:02,23.1,97.5,152,2,kafka=0.82%/477.9MiB / 4.804GiB ; elasticsearch=4.70%/1.51GiB / 4.804GiB ; zookeeper=0.12%/88.3MiB / 4.804GiB
22:50:06,13.1,97.6,152,2,kafka=0.76%/477.9MiB / 4.804GiB ; elasticsearch=3.19%/1.511GiB / 4.804GiB ; zookeeper=0.12%/88.3MiB / 4.804GiB
22:50:10,17.8,97.7,156,5,kafka=16.00%/477.9MiB / 4.804GiB ; elasticsearch=2.88%/1.51GiB / 4.804GiB ; zookeeper=0.32%/88.3MiB / 4.804GiB
22:50:15,11.6,97.3,151,2,kafka=0.88%/478.1MiB / 4.804GiB ; elasticsearch=3.65%/1.511GiB / 4.804GiB ; zookeeper=0.12%/88.3MiB / 4.804GiB
22:50:19,14.6,97.4,150,3,kafka=163.79%/553.9MiB / 4.804GiB ; elasticsearch=3.37%/1.511GiB / 4.804GiB ; zookeeper=0.12%/88.3MiB / 4.804GiB
22:50:24,16.5,97.3,146,3,kafka=0.84%/478.1MiB / 4.804GiB ; elasticsearch=9.72%/1.511GiB / 4.804GiB ; zookeeper=0.14%/88.3MiB / 4.804GiB
22:50:27,14.6,97.3,161,4,kafka=0.81%/478.1MiB / 4.804GiB ; elasticsearch=2.77%/1.511GiB / 4.804GiB ; zookeeper=0.62%/88.3MiB / 4.804GiB
22:50:32,17.2,97.6,155,2,kafka=2.08%/477.9MiB / 4.804GiB ; elasticsearch=11.18%/1.511GiB / 4.804GiB ; zookeeper=0.12%/88.49MiB / 4.804GiB
22:50:36,13.3,97.6,152,2,kafka=0.92%/478.7MiB / 4.804GiB ; elasticsearch=8.62%/1.511GiB / 4.804GiB ; zookeeper=0.11%/88.49MiB / 4.804GiB
22:50:40,14.5,97.4,152,5,kafka=117.26%/526.1MiB / 4.804GiB ; elasticsearch=2.95%/1.512GiB / 4.804GiB ; zookeeper=0.11%/88.5MiB / 4.804GiB
22:50:45,16.7,97.4,148,2,kafka=0.94%/478.8MiB / 4.804GiB ; elasticsearch=2.91%/1.511GiB / 4.804GiB ; zookeeper=0.09%/88.83MiB / 4.804GiB
22:50:49,14.4,97.5,150,3,kafka=1.09%/478.8MiB / 4.804GiB ; elasticsearch=2.83%/1.512GiB / 4.804GiB ; zookeeper=0.14%/88.84MiB / 4.804GiB
22:50:54,17.7,97.7,152,3,kafka=0.83%/478.8MiB / 4.804GiB ; elasticsearch=2.92%/1.512GiB / 4.804GiB ; zookeeper=0.12%/88.84MiB / 4.804GiB
22:50:57,13.1,97.2,160,5,kafka=0.76%/478.8MiB / 4.804GiB ; elasticsearch=2.59%/1.511GiB / 4.804GiB ; zookeeper=0.13%/88.84MiB / 4.804GiB
22:51:02,14.7,97.3,152,1,kafka=110.08%/524.2MiB / 4.804GiB ; elasticsearch=3.23%/1.511GiB / 4.804GiB ; zookeeper=0.12%/88.83MiB / 4.804GiB
22:51:06,19.0,97.8,152,1,kafka=0.74%/478.8MiB / 4.804GiB ; elasticsearch=2.61%/1.511GiB / 4.804GiB ; zookeeper=0.33%/88.84MiB / 4.804GiB
22:51:10,12.3,97.4,154,7,kafka=0.76%/478.8MiB / 4.804GiB ; elasticsearch=2.79%/1.511GiB / 4.804GiB ; zookeeper=0.49%/88.84MiB / 4.804GiB
22:51:15,14.3,97.5,149,1,kafka=0.77%/478.8MiB / 4.804GiB ; elasticsearch=2.06%/1.511GiB / 4.804GiB ; zookeeper=0.11%/88.84MiB / 4.804GiB
22:51:19,15.3,97.4,152,2,kafka=0.85%/478.8MiB / 4.804GiB ; elasticsearch=4.19%/1.511GiB / 4.804GiB ; zookeeper=0.50%/88.84MiB / 4.804GiB
22:51:24,12.8,97.3,147,3,kafka=148.66%/540.6MiB / 4.804GiB ; elasticsearch=8.76%/1.516GiB / 4.804GiB ; zookeeper=0.64%/88.83MiB / 4.804GiB
22:51:27,21.2,97.7,163,2,kafka=0.85%/478.8MiB / 4.804GiB ; elasticsearch=4.52%/1.517GiB / 4.804GiB ; zookeeper=0.71%/89MiB / 4.804GiB
22:51:32,9.2,97.2,156,5,kafka=0.94%/478.8MiB / 4.804GiB ; elasticsearch=3.17%/1.517GiB / 4.804GiB ; zookeeper=0.11%/89MiB / 4.804GiB
22:51:36,17.3,97.5,151,5,kafka=56.49%/478.8MiB / 4.804GiB ; elasticsearch=2.51%/1.517GiB / 4.804GiB ; zookeeper=0.12%/89MiB / 4.804GiB
22:51:40,17.6,97.5,150,2,kafka=0.89%/478.8MiB / 4.804GiB ; elasticsearch=2.61%/1.517GiB / 4.804GiB ; zookeeper=0.13%/89MiB / 4.804GiB
22:51:45,11.2,97.5,146,2,kafka=0.73%/478.8MiB / 4.804GiB ; elasticsearch=2.58%/1.517GiB / 4.804GiB ; zookeeper=0.22%/89MiB / 4.804GiB
22:51:49,22.0,97.8,152,4,kafka=0.88%/478.8MiB / 4.804GiB ; elasticsearch=12.79%/1.517GiB / 4.804GiB ; zookeeper=0.11%/89.46MiB / 4.804GiB
22:51:54,10.9,97.3,146,2,kafka=0.64%/478.8MiB / 4.804GiB ; elasticsearch=6.61%/1.517GiB / 4.804GiB ; zookeeper=0.13%/89.46MiB / 4.804GiB
22:51:57,17.4,97.3,160,1,kafka=66.85%/478.9MiB / 4.804GiB ; elasticsearch=2.76%/1.517GiB / 4.804GiB ; zookeeper=0.12%/89.47MiB / 4.804GiB
22:52:02,20.6,97.3,154,6,kafka=0.94%/478.9MiB / 4.804GiB ; elasticsearch=2.78%/1.525GiB / 4.804GiB ; zookeeper=0.13%/89.46MiB / 4.804GiB
22:52:06,12.7,97.5,152,6,kafka=0.84%/478.9MiB / 4.804GiB ; elasticsearch=2.79%/1.518GiB / 4.804GiB ; zookeeper=0.12%/89.46MiB / 4.804GiB
22:52:10,19.5,97.5,148,3,kafka=0.84%/478.9MiB / 4.804GiB ; elasticsearch=19.17%/1.518GiB / 4.804GiB ; zookeeper=0.47%/89.47MiB / 4.804GiB
22:52:15,10.7,97.2,148,2,kafka=0.76%/478.9MiB / 4.804GiB ; elasticsearch=2.85%/1.518GiB / 4.804GiB ; zookeeper=0.65%/89.46MiB / 4.804GiB
22:52:19,14.3,97.2,148,5,kafka=177.52%/546.5MiB / 4.804GiB ; elasticsearch=2.46%/1.518GiB / 4.804GiB ; zookeeper=4.84%/89.48MiB / 4.804GiB
22:52:24,17.7,97.3,148,3,kafka=0.77%/478.9MiB / 4.804GiB ; elasticsearch=4.83%/1.518GiB / 4.804GiB ; zookeeper=0.62%/89.48MiB / 4.804GiB
22:52:27,13.7,97.2,162,1,kafka=1.09%/478.9MiB / 4.804GiB ; elasticsearch=2.95%/1.518GiB / 4.804GiB ; zookeeper=0.14%/89.48MiB / 4.804GiB
22:52:32,17.2,97.5,155,5,kafka=0.85%/479MiB / 4.804GiB ; elasticsearch=2.53%/1.518GiB / 4.804GiB ; zookeeper=0.13%/89.48MiB / 4.804GiB
22:52:36,12.9,97.4,152,5,kafka=0.83%/479MiB / 4.804GiB ; elasticsearch=2.67%/1.518GiB / 4.804GiB ; zookeeper=0.12%/89.48MiB / 4.804GiB
22:52:40,12.9,97.2,148,2,kafka=107.73%/552.9MiB / 4.804GiB ; elasticsearch=2.35%/1.518GiB / 4.804GiB ; zookeeper=0.09%/89.48MiB / 4.804GiB
22:52:45,16.1,97.4,146,1,kafka=0.91%/479.2MiB / 4.804GiB ; elasticsearch=2.55%/1.518GiB / 4.804GiB ; zookeeper=0.11%/89.48MiB / 4.804GiB
22:52:49,12.1,97.4,152,6,kafka=1.11%/479.2MiB / 4.804GiB ; elasticsearch=2.56%/1.518GiB / 4.804GiB ; zookeeper=0.12%/89.48MiB / 4.804GiB
22:52:54,20.0,97.6,147,3,kafka=0.91%/479.2MiB / 4.804GiB ; elasticsearch=3.14%/1.518GiB / 4.804GiB ; zookeeper=0.11%/89.48MiB / 4.804GiB
22:52:57,14.4,97.4,160,2,kafka=0.78%/479.5MiB / 4.804GiB ; elasticsearch=2.64%/1.518GiB / 4.804GiB ; zookeeper=0.12%/89.48MiB / 4.804GiB
22:53:02,12.9,97.3,152,5,kafka=126.00%/534.3MiB / 4.804GiB ; elasticsearch=2.26%/1.518GiB / 4.804GiB ; zookeeper=0.45%/89.48MiB / 4.804GiB
22:53:06,20.3,97.8,152,5,kafka=0.82%/480MiB / 4.804GiB ; elasticsearch=3.08%/1.518GiB / 4.804GiB ; zookeeper=0.52%/89.48MiB / 4.804GiB
