node,pid,run_id,seq,topic,partition,offset,kafka_ts_ms,kafka_ts_type,t_recv_ms,infer_ms,es_ms,t_done_ms,label,confidence
WIX,9088,20260925-133838_p4_c4_r1,0,perf_20260925-133838_p4_c4_r1,0,0,1790336320225,0,1790336895217.292,658.352,269.685,1790336896145.894,Normal,0.9501
WIX,9088,20260925-133838_p4_c4_r1,2,perf_20260925-133838_p4_c4_r1,0,1,1790336320237,0,1790336896146.9,43.543,9.004,1790336896200.429,Normal,0.9403
WIX,9088,20260925-133838_p4_c4_r1,11,perf_20260925-133838_p4_c4_r1,0,2,1790336320739,0,1790336896200.429,92.755,47.798,1790336896341.981,OFFENSIVE,0.6827
WIX,9088,20260925-133838_p4_c4_r1,17,perf_20260925-133838_p4_c4_r1,0,3,1790336321068,0,1790336896342.987,80.007,46.295,1790336896470.285,Normal,0.9669
WIX,9088,20260925-133838_p4_c4_r1,18,perf_20260925-133838_p4_c4_r1,0,4,1790336321131,0,1790336896471.28,71.492,46.67,1790336896590.439,Normal,0.9406
WIX,9088,20260925-133838_p4_c4_r1,21,perf_20260925-133838_p4_c4_r1,0,5,1790336321289,0,1790336896591.439,56.973,46.486,1790336896695.916,Normal,0.9126
WIX,9088,20260925-133838_p4_c4_r1,23,perf_20260925-133838_p4_c4_r1,0,6,1790336321398,0,1790336896696.918,50.539,44.996,1790336896793.446,Normal,0.9264
WIX,9088,20260925-133838_p4_c4_r1,26,perf_20260925-133838_p4_c4_r1,0,7,1790336321572,0,1790336896793.446,30.082,48.306,1790336896874.373,Normal,0.8983
WIX,9088,20260925-133838_p4_c4_r1,27,perf_20260925-133838_p4_c4_r1,0,8,1790336321620,0,1790336896875.397,50.821,50.598,1790336896976.816,Normal,0.9605
WIX,9088,20260925-133838_p4_c4_r1,38,perf_20260925-133838_p4_c4_r1,0,9,1790336322235,0,1790336896976.816,71.93,48.349,1790336897098.102,Normal,0.9759
WIX,9088,20260925-133838_p4_c4_r1,41,perf_20260925-133838_p4_c4_r1,0,10,1790336322407,0,1790336897098.102,70.587,44.819,1790336897214.506,OFFENSIVE,0.7321
WIX,9088,20260925-133838_p4_c4_r1,42,perf_20260925-133838_p4_c4_r1,0,11,1790336322454,0,1790336897214.506,84.783,51.546,1790336897351.84,Normal,0.9516
WIX,9088,20260925-133838_p4_c4_r1,45,perf_20260925-133838_p4_c4_r1,0,12,1790336322627,0,1790336897352.837,110.863,45.04,1790336897509.752,Normal,0.6606
WIX,9088,20260925-133838_p4_c4_r1,48,perf_20260925-133838_p4_c4_r1,0,13,1790336322785,0,1790336897509.752,68.542,45.586,1790336897623.879,Normal,0.9513
WIX,9088,20260925-133838_p4_c4_r1,49,perf_20260925-133838_p4_c4_r1,0,14,1790336322847,0,1790336897623.879,61.516,46.376,1790336897732.771,Normal,0.9705
WIX,9088,20260925-133838_p4_c4_r1,51,perf_20260925-133838_p4_c4_r1,0,15,1790336322956,0,1790336897732.771,52.537,45.009,1790336897831.319,Normal,0.7349
